"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"STAC"	-2.81224516654604	0.24523471904779	-24.7266762465103	3.75598976582992e-106	1.54003092378559e-103	231.356877860756
"TBX19"	-1.45561902591514	1.61518696406015	-24.6727505985397	8.65704086141583e-106	3.41303835961319e-103	230.579752865097
"PRSS33"	-3.54274020395505	-3.94528091117466	-24.6801820667695	7.71623109094586e-106	3.10177359991139e-103	230.549796284982
"RHOB"	1.5930057455811	8.61374199889759	24.5963824663886	2.82227550376446e-105	1.09168811514482e-102	229.378743410161
"ROPN1B"	-4.38707355021797	-0.996213357836303	-24.5255823288312	8.43433223172004e-105	3.14385900149986e-102	228.293698231358
"CXorf61"	-4.20242555150563	-4.02428329124783	-24.5273677622007	8.20474498371475e-105	3.11491623909511e-102	228.177892413972
"C17orf28"	2.03557630456509	6.87328466448776	24.4528196674708	2.59606987197645e-104	9.50393365096235e-102	227.201494895902
"IGF2BP2"	-2.809270152674	1.24273471904095	-24.3532338207622	1.20772486664448e-103	4.26889094673766e-101	225.693290939545
"LEMD1"	-3.86965559907521	-3.13672866802664	-24.3644602664424	1.01563631653799e-103	3.65290528514829e-101	225.679242351114
"REEP5"	1.02193598594173	8.08106881250018	24.3372654279942	1.54510688440226e-103	5.3688535995137e-101	225.385394593779
"WDR65"	2.5464135580498	-1.37240264988781	24.274032335396	4.09683088510731e-103	1.39981883292642e-100	224.432145377978
"CCDC125"	1.5129850399422	4.7588653202536	24.1079122682002	5.29177380977853e-102	1.77846975203721e-99	221.958424048239
"NEK5"	2.66487896802288	-0.773205113517798	24.0500803063881	1.28809395066326e-101	4.25922807783025e-99	220.96908826727
"IGF2BP3"	-2.43531017924715	-0.714517944312105	-23.9717178472445	4.29578462000058e-101	1.39790286499416e-98	219.670450591171
"C4orf34"	1.59712516929596	5.94805296289826	23.8777532535154	1.81829322686542e-100	5.73489683753355e-98	218.391929939913
"GJB3"	-3.48756700957101	-0.416479985199309	-23.8815337999293	1.71579674979805e-100	5.49617955743905e-98	218.389637020494
"CCNE1"	-2.26195151409032	1.95422978718222	-23.8648942519429	2.21494690303377e-100	6.88009491804474e-98	218.230171322433
"IL12RB2"	-3.30800584546021	-0.142356682395954	-23.86050062795	2.36941897181519e-100	7.25006840913182e-98	218.073196190777
"ESR1"	5.29063828934378	7.29749076102367	23.6917870866337	3.14610396850653e-99	9.48504080269888e-97	215.594155743218
"TPSG1"	3.43372666030318	-1.41714854526158	23.6851864968166	3.48070502958089e-99	1.03417295378895e-96	215.46815165387
"IFRD1"	-1.22009112667568	4.89134163062415	-23.6459343193116	6.34779489980148e-99	1.85908776058329e-96	214.828847562417
"CHST2"	-1.6508882550466	2.81469210416963	-23.6160398639669	1.00295833714932e-98	2.89600688308425e-96	214.439050128663
"KRT6B"	-4.62108507975834	2.54245120284058	-23.5647216290014	2.19857845782736e-98	6.26014680054427e-96	213.650057158127
"PTX3"	-3.17301666230623	0.324111963164115	-23.5630776629234	2.25453888133834e-98	6.33154816524894e-96	213.569901006051
"KIAA1370"	1.73325580712098	6.06784385551418	23.5232303193469	4.14545082737809e-98	1.14845793800106e-95	212.975222854287
"SLC22A5"	1.50651184081977	4.66626889717089	23.5173621982885	4.53434291338865e-98	1.23944752089841e-95	212.933595816188
"SFT2D2"	-1.18513089123446	2.2542460418812	-23.4703829089329	9.29351084688089e-98	2.50692455094612e-95	212.207159655228
"GPR160"	2.21426486338274	5.17301077117222	23.4403651026707	1.46968636217257e-97	3.91299222219478e-95	211.761079570174
"KCNG1"	-3.52015783537688	-0.26558190952224	-23.4062564866197	2.47345207542814e-97	6.50105653825029e-95	211.164954788921
"FBP1"	2.49287828018799	5.8256818860987	23.360863900975	4.94336335323921e-97	1.2828340772754e-94	210.538817807813
"ST8SIA1"	-2.19934398735754	1.94115975103998	-23.3506151150115	5.77956327065309e-97	1.48108533264574e-94	210.394148901547
"L3MBTL4"	-2.30940990075454	1.17046008867607	-23.3282366344623	8.12952594750216e-97	2.03248062743588e-94	210.023255661092
"SLC43A3"	-1.35671462468017	5.71179725922973	-23.328448866195	8.10326821687238e-97	2.03248062743588e-94	209.96378927977
"SUOX"	0.97620747242734	5.19926390287432	23.2493690707247	2.70341994682927e-96	6.6774472686683e-94	208.825750921056
"UBASH3B"	-1.68626600991517	2.4650210819425	-23.2091661576567	4.98563336197523e-96	1.21679130421255e-93	208.252496356147
"MFI2"	-2.29322472555352	3.08263238843058	-23.1701077978291	9.03285737829077e-96	2.1786189307334e-93	207.648581301725
"MCCC2"	1.53578925268092	7.47398895445615	23.1310846416361	1.635174087695e-95	3.89798883393433e-93	206.96011191239
"THSD4"	3.21923395283806	6.27389513056287	23.1152274018299	2.08093778763443e-95	4.90359834302223e-93	206.813515360521
"CENPW"	-1.698705352672	2.89184902569144	-23.0649403792731	4.46811888575246e-95	1.04091937814558e-92	206.065244893602
"KCNN4"	-2.33571493160018	3.84130811646788	-22.971909604173	1.83434203503074e-94	4.22537596181632e-92	204.617541506752
"FAM47E"	2.41360250208708	2.06720321669361	22.95273567689	2.45356784969898e-94	5.58895494296431e-92	204.211389361673
"LOC100130148"	3.01187831056916	-1.92278235905097	22.9372085719948	3.10503282897184e-94	6.99519538755514e-92	204.12810243751
"C11orf75"	-1.35565566678975	3.3354608922311	-22.8176605904139	1.89986924072421e-93	4.2336107939225e-91	202.31966943786
"SPDEF"	4.2003060569885	6.4512420287561	22.8098183064441	2.13935145293791e-93	4.71600474587959e-91	202.211242446401
"WFS1"	1.26770198176852	6.45849553262512	22.8045975333197	2.31527460839416e-93	5.04951539858389e-91	202.041768504887
"PLOD1"	-1.07817009557938	7.39927670059113	-22.7969033212523	2.60122668174018e-93	5.6134471791953e-91	201.885113488986
"C1orf64"	5.94204357395457	2.15316581430867	22.7532641546124	5.03412187031461e-93	1.07504721315958e-90	201.325984530361
"RNF103"	0.871423369916758	6.31243322675175	22.6041346514003	4.79159700864566e-92	1.01270649767263e-89	199.01488591979
"RABEP1"	1.40941204375551	7.25133061730925	22.5610239404373	9.1827031096965e-92	1.92096526991722e-89	198.34932259691
"PM20D2"	-2.07647451302032	3.10527946822552	-22.5533828717191	1.03043680648897e-91	2.13383686563943e-89	198.337603118661
"NCK2"	-0.991078599318951	5.52438882400521	-22.5192760123965	1.72330006130838e-91	3.53293745568832e-89	197.732709773399
"SCHIP1"	-1.35990855868724	3.05352719121437	-22.4866501819088	2.8177158002405e-91	5.71940511096342e-89	197.345849421313
"C9orf170"	-2.34316839811226	-3.32258447124146	-22.4835296859086	2.9533536160871e-91	5.93595122386291e-89	197.205790385216
"RARRES1"	-2.73101889360487	4.04416090316079	-22.4438412215366	5.36939483665774e-91	1.06871809268272e-88	196.646509895353
"TMBIM4"	1.0435089902818	6.35527092671421	22.4179370301242	7.93024730434725e-91	1.56324999986945e-88	196.217789332126
"MGC3771"	1.41496058428926	-0.42424565301712	22.3305007086555	2.95431949960161e-90	5.76823848203167e-88	194.847611921046
"TTC8"	1.16319296620372	4.78361909403533	22.3188595168144	3.51921305493641e-90	6.80635724898597e-88	194.814306962768
"UPF0639"	3.053280321297	-1.08526153027951	22.2715411544237	7.16437135535966e-90	1.37268016033858e-87	194.103454271423
"LOC84856"	-2.7517187373279	-0.450863947976456	-22.2651527818251	7.88573909391419e-90	1.49690312189199e-87	193.935666461047
"RUNDC1"	1.14556527568099	5.58513788298153	22.2217742188906	1.51232311563514e-89	2.84441616455375e-87	193.316094641186
"PRR15"	4.05668700195415	3.91235141727531	22.2084730348608	1.84638541378297e-89	3.44115885163315e-87	193.118266441766
"MID1"	-2.00968415566513	3.18532126721863	-22.2006415512933	2.07657786103076e-89	3.8353083539632e-87	193.046514849241
"ACADSB"	2.18931986256604	6.28810401236625	22.175272575288	3.0380616761993e-89	5.56100914497875e-87	192.621563922331
"LDHB"	-2.01433485844987	7.08439709556356	-22.1683343092227	3.3711624082561e-89	6.11612394085472e-87	192.437123501532
"ATP6V1C2"	-1.71745460451192	2.10236246373109	-22.0657894925628	1.56673188192803e-88	2.81750616766724e-86	191.05605391359
"CDK2AP1"	-1.08963600873001	7.14757616743542	-22.0477837897261	2.05134434140612e-88	3.65692263853625e-86	190.637018060665
"SHC4"	-3.21876873842934	0.558872853510281	-22.0342738065145	2.51094135150181e-88	4.43765591785677e-86	190.568605474721
"SIDT1"	2.96409197797604	4.56054701248524	22.0141838843064	3.39125912636408e-88	5.94223960252906e-86	190.283426640194
"SERPINB5"	-3.70241160815789	2.39838837508821	-21.9944196892915	4.55751616582827e-88	7.9181049928513e-86	189.978360152708
"TMEM39B"	-0.748287136668791	3.7866622740281	-21.9908942728658	4.80420255055811e-88	8.2765509654615e-86	189.910526575414
"MPP6"	-2.11411230262378	0.87546444419457	-21.9772238403906	5.89360614245241e-88	1.00687349605347e-85	189.702576675682
"RASAL1"	-3.19017230107592	0.294454413354474	-21.9372965959282	1.07031119395316e-87	1.81342560225073e-85	189.114618348186
"RLBP1"	-2.30576779853812	-4.39027528998612	-21.9272736907908	1.24317640537018e-87	2.08904585954869e-85	188.985260721707
"CSRP2"	-1.60278143079576	3.47940382008875	-21.9084098828171	1.6477121570137e-87	2.74632088869413e-85	188.679562957947
"GABBR2"	-4.08286972930047	-2.61381883160865	-21.8388584603107	4.65220974766966e-87	7.69152839007869e-85	187.589145045669
"FAM19A3"	-2.87079523753393	-2.01095244575314	-21.7452114482574	1.87841501546306e-86	3.08075089856065e-84	186.171540396814
"ZNF552"	2.30628543569113	5.46139890056379	21.7358145219898	2.16053517051099e-86	3.51532789925761e-84	186.124809496802
"PRDM13"	-2.32998668387002	-4.47983383214505	-21.7246635343606	2.55071682279419e-86	4.11749965229164e-84	185.980243308342
"GPD1L"	1.49280134530224	6.24201135355998	21.7023917702615	3.55327189342272e-86	5.6910646161765e-84	185.552599248572
"APOF"	2.63962311488996	-2.32508252050926	21.6854510594047	4.57191680685968e-86	7.20991280441771e-84	185.404410588978
"ENPP1"	2.03036841373306	6.08256430267985	21.6899093328478	4.27850694067632e-86	6.79950936362831e-84	185.397142600769
"TCF7L1"	-1.85000903328318	4.52002988396734	-21.6455829471902	8.2718079815709e-86	1.29450637732966e-83	184.716345825706
"KCNJ11"	2.80582374802327	3.51422905948985	21.6047431263986	1.5177438535974e-85	2.35721717746973e-83	184.175800173599
"HPDL"	-2.50348083900352	-0.103391797196932	-21.574506197325	2.37816910668351e-85	3.66577780873073e-83	183.694392950126
"ATP8B1"	1.5366546221946	6.35365087072989	21.5250139726508	4.95764979493472e-85	7.52865025525606e-83	182.919955229143
"SFRP1"	-3.86404049637694	5.43418016606782	-21.5262424476394	4.86810826655072e-85	7.44784235616092e-83	182.912442714068
"FAM174B"	1.65451197157082	5.82807170940472	21.5152885787517	5.72710320747294e-85	8.6331869747355e-83	182.809890297344
"C9orf106"	1.791025598894	-2.82630905607869	21.5072450111414	6.45283383423616e-85	9.65617127267704e-83	182.767108228651
"C9orf30"	-0.823441536600185	3.62928471345604	-21.5062512142441	6.54865142474263e-85	9.72854368540933e-83	182.722868579845
"AGR2"	5.81868807413129	6.93766503096152	21.4901676180274	8.31259481375411e-85	1.22601803076815e-82	182.516465746786
"TTYH1"	-3.64090899848437	0.632087189619472	-21.4477577302564	1.5585991098558e-84	2.28234573936812e-82	181.886787544191
"SLC39A6"	2.47980185073981	9.25025646717995	21.4436038336907	1.6575351151146e-84	2.41000903510387e-82	181.660547211631
"LMO4"	-1.65077090633838	5.71313664673381	-21.4188482247527	2.39173383900284e-84	3.45302362207022e-82	181.316435967493
"GP2"	5.43916865427422	1.54585611175804	21.4079106210077	2.81223270147681e-84	4.03171906384449e-82	181.289331856817
"TTC7A"	-0.942546963242058	5.07987651973809	-21.4071109368064	2.8457280628245e-84	4.05140770944202e-82	181.172169217411
