"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"LRP8"	0.665924885778732	1.86170492787953	7.03666485253326	6.31459660467897e-12	2.35373718168225e-09	16.5676651086194
"NCAPG"	0.767434098354495	3.22707961721273	7.02278030028053	6.91467324838084e-12	2.48697747833431e-09	16.5493690975014
"SKA1"	0.822279455174558	1.4680790645359	7.03685964373518	6.30655305424738e-12	2.35373718168225e-09	16.5363033835061
"KIF23"	0.719841037436098	3.67707457451109	7.01620557976361	7.21804484272232e-12	2.50808707323136e-09	16.5029134747417
"C6orf155"	-1.05073296418723	1.48753121677288	-7.03313864965764	6.46196046832832e-12	2.36565449216427e-09	16.4695182825338
"APH1B"	-0.438335655345529	5.06694249859801	-7.00884593659019	7.57316521513476e-12	2.5876243345913e-09	16.4076284487423
"CASC1"	-0.83657743661077	1.39088271082924	-7.01974464712634	7.05315474142966e-12	2.49304698886292e-09	16.381972834458
"C16orf57"	0.296462093174278	5.0021636450501	7.001929613859	7.92251628762884e-12	2.61966945826901e-09	16.3578037828484
"BCL2"	-0.656405668177832	6.60756837417733	-7.00474080385784	7.77864990999925e-12	2.61426396401467e-09	16.3327534769519
"RRM2"	0.924535643572221	4.34495843759222	6.99218649419017	8.44166109315837e-12	2.74702371541016e-09	16.3244852649829
"CTPS"	0.412638440248023	4.57868834243259	6.98720091371265	8.72009391200493e-12	2.79329133265645e-09	16.284738589442
"CDCA8"	0.694755101331396	3.27108169359201	6.96239941154259	1.02450030608588e-11	3.0713237471152e-09	16.1716958849986
"MLF1IP"	0.621119378691202	3.93855037753738	6.9610197999889	1.03371220209233e-11	3.0713237471152e-09	16.1485340689979
"NIP7"	0.294607888088631	4.48263567575364	6.96214059259476	1.02622231505384e-11	3.0713237471152e-09	16.133061447957
"EXO1"	0.95100874878397	2.16634437214424	6.9613324012011	1.03161780730836e-11	3.0713237471152e-09	16.1304487179162
"GMPS"	0.322755544822037	5.94456249827913	6.96460244190898	1.00995727517407e-11	3.0713237471152e-09	16.0870748059488
"MTHFD1L"	0.490222732127774	3.54864255178995	6.9429120294085	1.1624340055748e-11	3.3564872603224e-09	16.0476775837261
"PTTG1"	0.746450163325016	3.1486208587925	6.94028496999606	1.18237182591074e-11	3.36663955597169e-09	16.0339868832718
"ERBB4"	-1.16751775548346	5.33418967289362	-6.94565618666702	1.14196019886374e-11	3.34447514812937e-09	16.0105271729792
"DEPDC1B"	0.851020509165221	1.24572315983805	6.93047364084163	1.25984837315448e-11	3.53810294493698e-09	15.8636276788949
"SEMA3B"	-1.0591412055552	4.67875998191744	-6.9020064332268	1.51397953497219e-11	4.03092135668376e-09	15.7679989052956
"DDX39"	0.414696555254216	5.3259415927492	6.90869498229013	1.4500850455862e-11	3.9637591359417e-09	15.7561352263751
"CIRBP"	-0.414982090787714	8.29645337760534	-6.91314290475276	1.40906903340756e-11	3.90369246674166e-09	15.7446028164845
"BIRC5"	0.917256109332474	2.70075270902765	6.8940160616969	1.59394201435845e-11	4.1894109277388e-09	15.7408995145682
"CBX2"	0.857236185524345	2.69122052130215	6.8877735926332	1.65928547475137e-11	4.30595082504783e-09	15.7018792658531
"E2F8"	1.01477310492826	0.953869756068035	6.90231048528317	1.5110159013743e-11	4.03092135668376e-09	15.6705673573798
"C16orf61"	0.331336101963747	3.56678741121896	6.87982167653433	1.74634360190555e-11	4.43396704788427e-09	15.6563326079125
"C7orf63"	-0.700155861113853	2.83700759718889	-6.87932992064472	1.75187225441991e-11	4.43396704788427e-09	15.6406478803753
"PLK1"	0.82779885650011	3.38868971922945	6.86403357956677	1.93269491092364e-11	4.71692599629113e-09	15.5604022089385
"KPNA2"	0.527586686134324	6.41901482374809	6.87061175143506	1.85279037926223e-11	4.58523908391616e-09	15.48737174921
"STMN1"	0.496191532790221	6.79866997005142	6.8703109712675	1.85637209875148e-11	4.58523908391616e-09	15.4809641238329
"SLC7A5"	0.848903825149322	5.34834186409707	6.85938174393632	1.99123324247782e-11	4.80262031812209e-09	15.4457596789493
"BLM"	0.645052902920277	2.23413499963066	6.84030384354058	2.25006630461185e-11	5.30213900124684e-09	15.3886746724095
"FAM54A"	0.711235720518726	0.540049922127738	6.85658943833304	2.02720391782541e-11	4.83252413015566e-09	15.3505679367025
"KLHDC1"	-0.525026335434634	1.86931761451025	-6.8349114100644	2.32903137952872e-11	5.42584912633163e-09	15.3077628746752
"MKI67"	0.8617136879564	5.34176079293117	6.8296526075298	2.40865775879083e-11	5.5483025520192e-09	15.2613803904092
"SKA3"	0.759617265235205	1.99263396756154	6.82094807488143	2.54636953409565e-11	5.80034686872165e-09	15.2576614521272
"AIF1L"	0.800064129241043	4.96670891045874	6.79971731877036	2.91549759842554e-11	6.49680611579588e-09	15.0932462848606
"KLHDC2"	-0.275592211728454	5.85936137831438	-6.80103987966874	2.8910431371422e-11	6.49680611579588e-09	15.0726481992219
"TRIP13"	0.643820148491713	3.12015246637305	6.77063016509411	3.50770081967285e-11	7.56961836885402e-09	14.9910598161759
"GSG2"	0.60950063154164	0.542122726712954	6.79488143726542	3.00665498569926e-11	6.62789611417425e-09	14.9795627318631
"TUBA1B"	0.287521211234668	9.48222648501453	6.78223994050849	3.25837263866376e-11	7.10637207077083e-09	14.9332835783881
"BTD"	-0.375461587040664	4.97623841464364	-6.76805799207825	3.56542357114393e-11	7.61403631583559e-09	14.9102809304488
"BUB1"	0.864567561678304	3.23178710263702	6.7519364402564	3.94903692348834e-11	8.17769757256914e-09	14.8762950223571
"FAM72B"	0.684465796552809	1.44485741357311	6.76400964754736	3.65816687855457e-11	7.67257521046223e-09	14.8723451326267
"RAD51"	0.670692834892743	2.10866975120602	6.74623822673953	4.09408896050754e-11	8.31018987914505e-09	14.8131828794543
"ANLN"	0.868395617054579	3.98061373273109	6.73991808936337	4.26109154635069e-11	8.4812269700714e-09	14.7783665739105
"A2ML1"	1.41288290281646	-2.31798399024743	6.74865088583395	4.03204571105483e-11	8.2660969122335e-09	14.7558593008378
"ZNF396"	-0.520616702217277	2.20603605696868	-6.73773323623272	4.32036447422735e-11	8.51651846982066e-09	14.7493127660349
"KCNG1"	1.16044551204499	-0.777400874061184	6.76359982928454	3.66768631103506e-11	7.67257521046223e-09	14.7457811520083
"ENO1"	0.353808588585422	9.43457560173594	6.74315222548554	4.17481469695067e-11	8.39096824531231e-09	14.6924828052283
"CDCA3"	0.694511324403009	2.29399987032654	6.72149757769584	4.78689852793875e-11	9.27804891299262e-09	14.6748643231323
"TROAP"	0.894139407437867	2.14118024087369	6.71227244003378	5.07364659655627e-11	9.72101204448599e-09	14.6143296547946
"GTSE1"	0.768321275990347	2.19522326343088	6.70848074592745	5.19633260358279e-11	9.86389025056026e-09	14.5928837099942
"VSIG10L"	0.69198971575299	0.900409017806414	6.72115700651204	4.79719616007618e-11	9.27804891299262e-09	14.572789733103
"KIF11"	0.655397208496021	4.32891897126322	6.69305094536876	5.7263162256931e-11	1.06722917220849e-08	14.4757953514679
"CDC6"	0.718645086095493	3.24978251403405	6.68325196925531	6.09005416924189e-11	1.09950288596328e-08	14.4608470702496
"TPX2"	0.799392565621078	4.82848660929037	6.69491966778805	5.6594103274952e-11	1.06443643233008e-08	14.4580324288579
"HJURP"	0.833712076600105	2.45082062560246	6.68201564727736	6.13752691110008e-11	1.09950288596328e-08	14.4460843364756
"NDC80"	0.807610277070923	2.47220651679908	6.68123621612669	6.16764215822531e-11	1.09950288596328e-08	14.4419338502627
"FBXO5"	0.417211980838629	2.95502631130356	6.67717395976242	6.32695920156085e-11	1.11818095337241e-08	14.4257822956937
"NOSTRIN"	-0.714437224652065	4.8842242076072	-6.68412228599704	6.05685165039692e-11	1.09950288596328e-08	14.4094896117211
"DYNLRB2"	-0.82552770799937	0.414006464694875	-6.68218950140929	6.13082932832315e-11	1.09950288596328e-08	14.2815701022988
"HEXIM1"	-0.349006584750568	6.36530515908175	-6.67104712233352	6.57491051653795e-11	1.15207043162004e-08	14.2622128713184
"DLGAP5"	0.899064977299198	2.64388257261394	6.64765950714605	7.61211143864394e-11	1.32250759833593e-08	14.2463830313268
"TYMS"	0.591510126138317	4.10513502159112	6.63089991461297	8.4524347165328e-11	1.44402803436366e-08	14.1132105060451
"NEK11"	-0.418631405645631	4.16730272830034	-6.62511658899781	8.76301108064096e-11	1.48471479474562e-08	14.0879631463557
"PCSK6"	-0.845325273275077	5.79112949808288	-6.63457487012533	8.26071827448641e-11	1.42313433063232e-08	14.064946992705
"TXNL4B"	0.279083588766829	3.23115576420671	6.61304929376902	9.44751849560544e-11	1.5746632250277e-08	14.0415345236527
"POLN"	-0.691042783065832	1.04122570295931	-6.62134964037178	8.97129345867968e-11	1.50754497701961e-08	13.9702995100117
"MAD2L1"	0.553147674651472	3.45137031240991	6.57856962923998	1.1705384180632e-10	1.90454032608839e-08	13.8298956165956
"HEMK1"	-0.38490528560793	4.62742157008414	-6.58547607017306	1.12143734181053e-10	1.83924695555661e-08	13.8228502068871
"SUV39H2"	0.324394038252931	3.04794009786935	6.56379766024627	1.2827403283638e-10	2.07066610014065e-08	13.750227312218
"GAL"	1.22064078351727	-1.57775062043089	6.58886674387582	1.09807622268299e-10	1.81545650332451e-08	13.7483410906079
"FANCA"	0.661625298386603	2.50474217236282	6.5558161692687	1.34768368415607e-10	2.15850493819404e-08	13.6977294160443
"TTC18"	-0.754808502480791	2.39777366242861	-6.55123720697642	1.38638504420201e-10	2.18021720143549e-08	13.652895122225
"MELK"	0.877536810414154	2.60645017087285	6.54543636827039	1.4369807283331e-10	2.20308475681293e-08	13.639794197437
"KIF14"	0.950067067446608	1.83962107326397	6.54509713704999	1.4399949144575e-10	2.20308475681293e-08	13.610498869455
"C2orf73"	-0.783590582501778	-2.22038664604688	-6.54514286710288	1.43958822612273e-10	2.20308475681293e-08	13.601344581558
"KIF4A"	0.942754606912785	3.25456405026516	6.53927613984783	1.49269243469644e-10	2.25012408850821e-08	13.6002349073806
"LRRC48"	-0.821607764811389	2.38418533821673	-6.54110785694139	1.47590930544223e-10	2.24130493858304e-08	13.5920370444923
"GINS1"	0.573310864202231	3.2072409787352	6.53639450662349	1.51947471914949e-10	2.25730081284665e-08	13.585776221077
"NCCRP1"	1.36523720268849	0.744907802305046	6.55045038928305	1.39314400950222e-10	2.18021720143549e-08	13.578390417231
"KIF13B"	-0.618144525963255	6.73173860777582	-6.55172368376278	1.38222217446991e-10	2.18021720143549e-08	13.5365531611676
"CHAC1"	0.754834294903012	0.394226717847077	6.53712762305348	1.51261670508302e-10	2.25730081284665e-08	13.4634449578186
"ECE2"	0.470724260344363	2.87528621125728	6.5137329254507	1.74716493086024e-10	2.53859694303845e-08	13.4550644866433
"TIMM8A"	0.259607690642895	2.48905334854318	6.51269507081647	1.75835698703215e-10	2.53859694303845e-08	13.4416635344482
"SUOX"	-0.28693557779923	5.40829391655271	-6.52507228300119	1.62934090313504e-10	2.40310200396918e-08	13.4151304484209
"DIAPH3"	0.752701260996819	1.97957417128219	6.50499455076606	1.84362132000526e-10	2.64308256513482e-08	13.3812550078524
"MGC3771"	-0.500268804951857	-0.0802451747585829	-6.51513172429133	1.73219089081046e-10	2.53654610375038e-08	13.2935646119532
"NHLRC4"	-0.967235587346051	1.81745771738699	-6.48977964283971	2.02416700830263e-10	2.84229094775427e-08	13.2583615415094
"HSFX2"	-0.472300971626301	1.00558376502527	-6.49558393340957	1.95333478255315e-10	2.76174595704291e-08	13.2433824011335
"ALAD"	-0.302248992565877	6.27799073769783	-6.49953928682271	1.90646328898144e-10	2.71419471440337e-08	13.2315348414397
"C2orf55"	-0.458005503036419	4.52739792391989	-6.4714590019659	2.26465241770983e-10	3.15834280377341e-08	13.1523433081309
"CDCA2"	0.772684178077259	1.7190346154475	6.46388022487851	2.37212634781395e-10	3.24206415043559e-08	13.1296390902007
"KIF18A"	0.701675104697312	1.85238711309662	6.46211058579267	2.39793208267305e-10	3.25562951171392e-08	13.1255929485325
"LOC100190938"	-0.87088550478045	2.19155955655582	-6.45284913929974	2.53753814933274e-10	3.40013526793925e-08	13.069043244011
"LMNB1"	0.603934798319645	5.04213845203691	6.46474348609849	2.35963677270619e-10	3.24206415043559e-08	13.0659209619907
"FUT3"	1.38630897599676	-0.081065969150052	6.47002221501908	2.28465410026669e-10	3.16470903443023e-08	13.0652993952378
"APOBEC3B"	0.816968484299207	2.27059033383674	6.43175555366637	2.88588614088193e-10	3.81700334027228e-08	12.9685428065589
"TOM1L2"	-0.371893572923255	6.42250616325462	-6.4538009078376	2.52283197933159e-10	3.40013526793925e-08	12.9572979296725
"MOAP1"	-0.292126436628404	5.61271990427449	-6.44434538622653	2.672714956815e-10	3.55800839803014e-08	12.926685253705
"FAM64A"	0.767437289464169	1.22071126453067	6.43034174837606	2.91084036357759e-10	3.82532937780155e-08	12.9064188743498
"POP1"	0.365360504455877	3.13633377190392	6.41719447770887	3.15324805849292e-10	4.06570682057631e-08	12.8892574290216
"WDR93"	-0.724073798462016	0.626981994521524	-6.42727668662119	2.96566781640704e-10	3.87255770090196e-08	12.826823653338
"ASPM"	0.921130416550895	3.46486409291056	6.40245211874294	3.44861169992222e-10	4.36502877889234e-08	12.7900644345732
"RAN"	0.238330008108782	7.44128901098452	6.41972500301035	3.10510334068383e-10	4.02896984730121e-08	12.7434303928546
"NUSAP1"	0.726070008740245	4.33333868527128	6.40189629292665	3.46026207688518e-10	4.36502877889234e-08	12.7386435629467
"RACGAP1"	0.498360705149317	4.82243012226437	6.40140647174831	3.47056090414834e-10	4.36502877889234e-08	12.7064082477747
"GALNT3"	1.09097083637414	4.46598385025869	6.39714231966919	3.56149485065957e-10	4.45208572764462e-08	12.7002882320614
"FOXC1"	0.734086430064007	3.19606725793299	6.3770720742084	4.02179660699342e-10	4.85005013176306e-08	12.6533512631803
"PSMB2"	0.212432640951585	6.40646662895386	6.40160469971378	3.46638941437824e-10	4.36502877889234e-08	12.6466124800377
"ARL9"	0.844740804784523	-1.79306811193894	6.38980061159671	3.72355432922082e-10	4.59858959658771e-08	12.6359743914935
"C9orf68"	-0.823586220822493	1.43465548051897	-6.38377648544432	3.86190352660885e-10	4.68478604727858e-08	12.629118530797
"QDPR"	-0.651048331683671	6.14193974933243	-6.39339609565423	3.64330597174183e-10	4.52675246828359e-08	12.6116049902053
"SHMT2"	0.27105419563311	6.12582514976173	6.3853247063599	3.82587418433566e-10	4.66870515792056e-08	12.5569313822437
"RABEP1"	-0.444229047441231	7.66165583035012	-6.3875627196914	3.77437341237118e-10	4.63343888185758e-08	12.5542035536703
"NCAPH"	0.701508495352443	2.71001270013781	6.35681671518567	4.54525822729889e-10	5.32470508102026e-08	12.5431141137447
"CDC25B"	0.455194524493291	5.15601825115917	6.37219731327173	4.14210584686841e-10	4.93705302131682e-08	12.5166801835268
"NEIL3"	0.871170029249899	0.0778607782721521	6.37254321996454	4.13345396567351e-10	4.93705302131682e-08	12.5109581003561
"CHEK1"	0.437085898295546	2.80654213735794	6.3435428174524	4.92387889405011e-10	5.70307577440234e-08	12.4668841705838
"SLC43A3"	0.440193873266997	5.52996260615469	6.36659617407893	4.28469545313627e-10	5.07542436192402e-08	12.4662694749795
"POLR2D"	0.208084877617441	4.64011269404852	6.35278392704294	4.65716836163452e-10	5.42480730578803e-08	12.4373790676783
"ADCY6"	-0.365028654139875	6.66234708860731	-6.36570922816874	4.3077110334851e-10	5.07542436192402e-08	12.4343819464042
"GTF2IRD2P1"	-0.362144961546509	4.03592222115796	-6.33267413463355	5.25673242185713e-10	6.05439726856702e-08	12.3703575056758
"CKAP2L"	0.836076069316697	1.77463860443371	6.330283422211	5.33285042397987e-10	6.10775232078275e-08	12.3687358146128
"TMEM40"	1.35314711457192	-0.610623942906538	6.32465448407664	5.51635569173153e-10	6.28282266867711e-08	12.2297786499875
"XPA"	-0.242906107339854	3.81692181746806	-6.30041542728925	6.37970701595243e-10	7.14701494721534e-08	12.1948088626286
"PTDSS1"	0.311799499586069	6.26481317145149	6.31667578302992	5.78709202357716e-10	6.55476097101411e-08	12.1527876400113
"KIF20A"	0.865911797259492	3.39956919219598	6.29022100062079	6.78111034305917e-10	7.43420016807787e-08	12.1449536958419
"PRICKLE4"	-0.733712723979892	1.88790027994507	-6.29299828658975	6.66936984583547e-10	7.39074330862016e-08	12.1438617519058
"CDC7"	0.572143849632704	2.71266013053333	6.28601117529757	6.95398813103284e-10	7.58317609969703e-08	12.1381834860744
"PAK1IP1"	0.251162654423513	4.0376968118592	6.29182180453693	6.71648239578265e-10	7.40293578472796e-08	12.1247820351066
"CYB5D1"	-0.362225538253991	5.32229164385293	-6.29323909401231	6.65976658781838e-10	7.39074330862016e-08	12.0591351429093
"LAPTM4B"	0.564622569209367	6.84942320534832	6.30196770100875	6.32066238559973e-10	7.1197747014934e-08	12.058249570885
"REEP1"	-0.830460594840565	4.11281794072694	-6.25433249709186	8.40067661931951e-10	9.11228949061742e-08	11.9244768096135
"RAD51AP1"	0.563140435013281	2.50146751554937	6.24064806066763	9.11311184109656e-10	9.73062009657919e-08	11.8802007572303
"MASTL"	0.338461177441968	3.94266080628042	6.24090026845792	9.09946199256312e-10	9.73062009657919e-08	11.8378609577622
