"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"TMEM200C"	1.38874166570876	-1.23483936189933	10.5326992873621	1.50206700666185e-23	6.28050390661154e-21	42.5825234406381
"TACR1"	1.99938979321913	0.29405365078494	10.5028216716083	1.94664194841596e-23	7.82511893813247e-21	42.3634949478005
"SLC6A14"	2.83374154712151	-0.643316960120575	10.4978601537583	2.03219270302242e-23	8.01191973166587e-21	42.3340369899748
"RGMA"	1.47344679043264	2.67173535005874	10.4679229890643	2.63362719911456e-23	1.01871681526505e-20	42.1630033927348
"KIAA1755"	1.15472416921358	2.50120781854539	10.4277914243155	3.72537374352077e-23	1.36538112991032e-20	41.8207407840235
"ETS2"	0.845264488662735	5.55473044668435	10.4383168643672	3.40174875756335e-23	1.29146761627419e-20	41.7873461796646
"GABRP"	3.17526857436896	2.74326912179422	10.4208036449932	3.95693091011777e-23	1.42317615067236e-20	41.762342042053
"CNTNAP3"	1.99288624456503	-0.266876307435159	10.4276588318376	3.72963968952626e-23	1.36538112991032e-20	41.7043147925889
"MID1"	1.33884751411329	2.73764380019413	10.4134983848717	4.21429785061819e-23	1.48960896957799e-20	41.7013859022431
"PROM1"	2.92508673138015	2.64742857084816	10.39077856444	5.12579213419497e-23	1.78108244988358e-20	41.5087456791266
"LIPG"	1.44395483157089	0.560987013096234	10.3533141140437	7.07504380992577e-23	2.4174245524548e-20	41.1087196878185
"MCTP2"	1.4389090871699	1.29724333165102	10.3331506850954	8.41257565644785e-23	2.82731497594815e-20	40.9817900552393
"SPNS2"	1.04716622575216	3.5129038004734	10.3090170468564	1.0347004956728e-22	3.42135400996583e-20	40.8017050891949
"MPZL2"	1.05149060349434	4.26573953017129	10.2873730559928	1.24541782166741e-22	4.05274774000055e-20	40.5774520979289
"TLE4"	0.995350835788041	3.21680907049638	10.2651658404415	1.50591116952742e-22	4.67767952825479e-20	40.443423059862
"PRSS12"	1.91668480084127	-0.824368297562282	10.2732896366206	1.40487661857212e-22	4.50021493083546e-20	40.4172403179736
"RARRES1"	1.66749402706901	3.52411864715136	10.2594047769228	1.58190094248348e-22	4.78902665631871e-20	40.3811359613722
"FAM171A1"	1.06395465849499	3.61369916493471	10.2589191582862	1.58847769684246e-22	4.78902665631871e-20	40.3750346571948
"RCAN1"	1.16789904866674	5.41257866155187	10.2707282427102	1.43598361033637e-22	4.5290923070009e-20	40.3709505077147
"EPHB6"	1.4642486450235	1.42770517653035	10.2407223259063	1.85549444149524e-22	5.44844183511873e-20	40.2160098651586
"FABP7"	2.94176696115532	-1.93233702846811	10.2387304794863	1.88730170797564e-22	5.44951722749418e-20	40.1669853066282
"CX3CL1"	1.49194548854883	5.19911811670074	10.2404159003719	1.86035280453788e-22	5.44844183511873e-20	40.1268459179643
"CDH3"	1.70233787828955	4.60176069962281	10.2226685805223	2.1643755402255e-22	6.16275874307818e-20	40.0124329341403
"PIK3C2G"	2.50452288298872	-0.33196692741976	10.2132763778226	2.34472942501568e-22	6.58483533455431e-20	39.9378243734868
"PRICKLE1"	0.926806252330611	4.34946351109906	10.2080533904992	2.4513989790797e-22	6.79136898244768e-20	39.9047316787527
"TP63"	2.21266993602726	2.59438318202886	10.1948490660258	2.74304188168949e-22	7.39935547585739e-20	39.8623201832575
"ANXA3"	1.76239487512416	3.46160774476271	10.1955951955809	2.72568052975794e-22	7.39935547585739e-20	39.8480698888395
"NCRNA00162"	1.28217085886387	-3.90258989324545	10.1829375040937	3.03554639046292e-22	8.08204370790653e-20	39.7605113682804
"SPNS3"	1.34915184185718	-1.84570697159423	10.1643771100539	3.55417318443693e-22	9.34155185309506e-20	39.5224039045346
"SERPINE2"	1.03236967489763	4.77926362971279	10.1166564857537	5.32717853498445e-22	1.38243654614831e-19	39.1111096715494
"BACH2"	1.16974223895354	1.93026582252289	10.0851035875602	6.95694156475036e-22	1.78280323773684e-19	38.9404694245972
"ADAMTS3"	1.15666490898577	0.338443554249945	10.0601137612714	8.59137706718765e-22	2.17446692906684e-19	38.6614011773805
"ESR1"	-1.62132731152742	8.76169748257727	-10.0559907870088	8.89546800085859e-22	2.22397548153173e-19	38.5177805769462
"SCPEP1"	0.829817887478144	6.31021161938162	10.025169971176	1.15336264539152e-21	2.84880573411706e-19	38.2816799987074
"MALL"	0.958478519184883	3.90043846916178	10.0021532286809	1.39976872245098e-21	3.37607747987853e-19	38.2166239279114
"NXN"	0.929158420443599	4.40703742566056	10.005843566873	1.35700744977085e-21	3.3119059199705e-19	38.2134554532955
"CRHR1"	1.90669442018591	-2.00166408372724	9.98994824234122	1.55094323639569e-21	3.69719619643583e-19	38.0970092027643
"VGLL1"	2.62620034188712	-1.93429855503433	9.95293011965849	2.11578152013818e-21	4.98570539590262e-19	37.8066591254779
"SPRY2"	1.14528288278385	3.29771238228275	9.92863287115254	2.59311030772093e-21	6.04106300211214e-19	37.6414343228929
"LEMD1"	1.39823078426153	-3.79341519572231	9.91019089303111	3.02542550792916e-21	6.91464349301588e-19	37.5056020320949
"TGM5"	2.02523104128446	-2.32450678717021	9.90979110451196	3.03554906771099e-21	6.91464349301588e-19	37.4563373986662
"C2orf40"	2.47791053449035	-0.147598155399868	9.89215569480954	3.51719559213001e-21	7.92373921255575e-19	37.3000325550174
"CLCN4"	1.1716042996043	1.39496249705245	9.88533300519347	3.72323819427424e-21	8.29675067617568e-19	37.2828522100454
"SLCO2A1"	0.850020852113427	4.55345468108637	9.87575903910078	4.03270584323262e-21	8.88973145076472e-19	37.1297527695863
"KLK10"	2.72416116780255	0.0408667100735646	9.86554281301582	4.39110964977733e-21	9.57682329043458e-19	37.0933811659133
"COL17A1"	2.80704581286784	3.10465518998651	9.8489675507318	5.0409855307428e-21	1.0878446775343e-18	36.991764083908
"DSG1"	2.5302703418124	-2.01062311075568	9.83074417524355	5.86598087703684e-21	1.25269243708471e-18	36.8129089369411
"VSNL1"	1.5125462065733	0.936629314595203	9.82883711990894	5.95970225601507e-21	1.25958614382026e-18	36.8094419804298
"NOV"	1.20645428609041	2.48125919998847	9.80882572641699	7.03731789998229e-21	1.45729347744987e-18	36.6812636581256
"GSTP1"	1.19264601143147	6.28565055995798	9.81943212548377	6.44408249642633e-21	1.34806260468608e-18	36.5833807251958
"MET"	1.41594291716368	3.8328795371627	9.79716032018949	7.75248023164087e-21	1.58933597228869e-18	36.5334893078628
"HOXA4"	1.17679280766631	0.275832266414344	9.73243905385177	1.32449602768365e-20	2.6621071630924e-18	35.9992650406797
"CYR61"	1.18114816368896	7.15483169666922	9.73555764384482	1.29081989076169e-20	2.62010877034706e-18	35.8820511169681
"LBH"	0.689175898732402	5.83738050292559	9.70142288532281	1.71065813499281e-20	3.40487402189201e-18	35.6332556206432
"NGFR"	1.80963187891129	2.85796028702314	9.68023630646433	2.0367014466011e-20	4.01484772661243e-18	35.6299787563282
"FOXC2"	1.25913023704529	-1.32154195736936	9.64661171439235	2.68500448577414e-20	5.24240732979578e-18	35.3033787511541
"PTGS2"	1.68882974828032	0.593899567552705	9.63817265430535	2.87755336692615e-20	5.56535109201444e-18	35.2649093211698
"SYN2"	1.96928964920283	-0.40405194683748	9.61427716791038	3.5002283155621e-20	6.64427599049432e-18	35.050340811051
"GEM"	1.03883040970819	4.59012719952678	9.61990324952503	3.34255818717905e-20	6.40427900891194e-18	35.0416563392385
"MMP3"	1.86781406936921	2.34551135171211	9.60507274746145	3.77423172962589e-20	7.09867198982204e-18	35.0355820466816
"SLC34A2"	2.84078213954806	1.69915819172127	9.60228069812451	3.86147605187242e-20	7.19673823085787e-18	35.0140958747625
"LEPREL1"	1.0504412482264	2.38811586181886	9.59703017644438	4.03099216991036e-20	7.44498833111101e-18	34.9720826304534
"KCNMB1"	1.28758288541649	2.10574721970347	9.5849001017572	4.45135457654598e-20	8.00501931348853e-18	34.8751922187883
"SOSTDC1"	2.29303696949838	-0.271352294937283	9.57951231085227	4.65173958305518e-20	8.29263592975776e-18	34.7831920420787
"SPRY1"	1.016034921408	4.99781717540648	9.59019726128793	4.26268927642716e-20	7.80262436214582e-18	34.7743410153643
"LAMB3"	1.55847949576506	4.80028350131546	9.58543379258738	4.43197741840967e-20	8.00501931348853e-18	34.7503039136782
"MOBKL2B"	1.05571873567754	3.0431420381977	9.56678690889016	5.16123830632592e-20	9.09832054462715e-18	34.7143501441095
"CH25H"	1.27487921949568	0.791576953514511	9.56604845953426	5.19244672806876e-20	9.09832054462715e-18	34.6920497395143
"HOXA7"	1.27497371777267	1.50539359564558	9.52574129501489	7.2123051615628e-20	1.25304633997626e-17	34.3946819952663
"FAM107A"	1.61561683874305	1.95286821916908	9.51887649897774	7.62671912042912e-20	1.313910661243e-17	34.3481442723364
"LANCL3"	1.04647754142865	-2.8208738699672	9.50807543241562	8.32703576871955e-20	1.42260466912099e-17	34.2606349893743
"ATP13A5"	2.65831492870989	-1.68343479546113	9.49755945679742	9.07001799291892e-20	1.53407234903208e-17	34.1466735837319
"PTN"	1.75490247738973	3.35749558410192	9.49675948883988	9.12915597199715e-20	1.53407234903208e-17	34.1352962226207
"MOXD1"	1.01598711067753	2.81910622363781	9.48832779158077	9.77619735686774e-20	1.62944570742395e-17	34.0959414806369
"CDH22"	1.60901671124791	-3.00421835435891	9.47696179506896	1.07208870957809e-19	1.77249118024682e-17	34.0139963783196
"HOXA3"	1.25657245725696	0.626959314488764	9.46141463182492	1.21611925915911e-19	1.96312290803314e-17	33.8576686860577
"MT1X"	1.19538304059709	4.29173511847484	9.46878653041191	1.14557997118648e-19	1.87884279914352e-17	33.8497579368648
"ARHGAP23"	0.751313852725594	4.44533050977615	9.46533971754033	1.17804171251129e-19	1.91674866255508e-17	33.8124026826893
"FAM126A"	1.00044146711169	3.783752522988	9.45452594276764	1.28591899235443e-19	2.04361436141536e-17	33.7749187812724
"HAPLN3"	1.09246746432525	3.35548455682415	9.44467459979179	1.39268951628375e-19	2.19627136717947e-17	33.7239647794041
"SYNM"	1.70895503265133	5.02442527555546	9.45555693368256	1.27522520168973e-19	2.04245248905009e-17	33.6950189955628
"ARHGEF4"	1.35689689379036	1.14679041712103	9.4314860701105	1.54949994086668e-19	2.42490826623724e-17	33.639933952068
"C21orf34"	1.37677852705396	-0.2320983993227	9.41970052229822	1.70436470697814e-19	2.6075508102805e-17	33.5026438307016
"SAMD5"	1.56575833126858	1.47273647440432	9.4069036312654	1.8899227560575e-19	2.8700226979211e-17	33.4555666212575
"SGK1"	0.884473134287133	5.5185867126641	9.42524643671374	1.62966742513331e-19	2.53104635474682e-17	33.4224924952121
"COL14A1"	1.45472252726723	6.07069271982562	9.42169233442359	1.67715461020319e-19	2.58521403487035e-17	33.3734383418114
"DMD"	1.39351455204839	3.07258097028084	9.39193112729379	2.13257122516758e-19	3.2146943152324e-17	33.3182547560457
"SCN3B"	1.54207651661188	-0.517293428778236	9.38513145024263	2.25272950100415e-19	3.3710370438019e-17	33.2314901980763
"EDN3"	2.71267659447872	-1.96885827384787	9.36494675595582	2.65036902027415e-19	3.88089431409038e-17	33.1055827755362
"BHLHE22"	1.09731145257496	0.286953567647241	9.36580521736048	2.63212141878449e-19	3.88089431409038e-17	33.0936839109057
"PADI2"	1.39844437946726	4.62839721739089	9.37461015756708	2.45200197406011e-19	3.642644381899e-17	33.0754681031355
"CLDN8"	2.08910976667083	1.52135673900545	9.355527374019	2.85901200156228e-19	4.07031979472419e-17	33.0542499987114
"PLEKHG1"	0.808040140691102	3.98760557933729	9.36406846624655	2.66916783711401e-19	3.88089431409038e-17	33.0426699434554
"ELN"	1.37769850188378	5.66008156999225	9.36162711348108	2.72211924594344e-19	3.92114121710829e-17	32.9109429831267
"RND3"	1.04498487420856	4.95185046143475	9.35337986745744	2.90881321956542e-19	4.11266067684902e-17	32.8840417640074
"CTGF"	1.08159282720662	7.96973430292375	9.36103573650103	2.73510167331586e-19	3.92114121710829e-17	32.8611797376354
"AGTR2"	0.840568168483983	-4.72600861382468	9.33198281356214	3.45444335501564e-19	4.850653645286e-17	32.784881844076
"CSGALNACT1"	0.813055477029181	3.47843379174222	9.32452750970101	3.66745744430253e-19	5.08017196389501e-17	32.767422034599
"FXYD6"	0.826874521170858	4.24616405498136	9.33041131492561	3.49829987686228e-19	4.87881944051385e-17	32.7557466618554
"GLYATL2"	2.16774963821934	1.02149076818894	9.30985066942812	4.12556042277239e-19	5.60119961769913e-17	32.6889019044998
"RGS2"	1.22678962204617	4.20284803806552	9.31661886024808	3.90766095181604e-19	5.37657430692488e-17	32.6483631647337
"NAALADL1"	0.880728883964239	0.783406949404167	9.30263394461415	4.37117228880569e-19	5.84139119701898e-17	32.614452068143
"GRAMD3"	0.760898375217867	4.48961495370426	9.31418760637165	3.98458934036468e-19	5.44587107112109e-17	32.6086837324081
"CRYAB"	1.6333699457505	4.24867370144016	9.30820966045473	4.18018019912634e-19	5.63801804357166e-17	32.5788905372931
"B3GNT5"	1.021213106645	2.57642870946111	9.29435278178952	4.67090357160894e-19	6.09924803322006e-17	32.5698860585249
"C11orf92"	1.66994614809966	-0.206352273080401	9.29587617519408	4.61427687850084e-19	6.06392886449652e-17	32.5404526008775
"HOXA1"	0.835547693895762	-0.585946294223938	9.28986092154075	4.84191173740226e-19	6.28253370433442e-17	32.475858138216
"CRISPLD2"	0.979220298720271	6.00928865289614	9.30215565139645	4.38795299907772e-19	5.84139119701898e-17	32.4255708191826
"TRPV6"	2.09447626357934	1.19852618713746	9.27151255875739	5.60727060282631e-19	7.22985249236114e-17	32.3925073937791
"C6orf211"	-1.15190465232531	6.89503194530513	-9.2968153608299	4.57970552016005e-19	6.05732534637427e-17	32.3719480119832
