"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"SERPINA3"	2.03711398016244	8.31568131233283	8.5025651866067	5.46897355075446e-16	4.31228564476989e-13	25.6326005894907
"APH1B"	0.733135212476268	4.46422875140448	8.46831815449299	6.9817869704921e-16	5.30124498822439e-13	25.4640598522686
"PGAP3"	-1.35253681153203	6.26466937012745	-8.45941416763319	7.4387033911995e-16	5.44645922224932e-13	25.3456517892398
"ZBTB4"	0.529863561393076	6.77194486739775	8.44111364022024	8.47273820087918e-16	5.9896415812491e-13	25.2096287422405
"CRIM1"	1.00472719401665	6.72212528950166	8.42636403584929	9.40861411827448e-16	6.42953326795817e-13	25.1094355393292
"BBS12"	0.620936354154923	2.54579996724232	8.42060690601236	9.80104561345327e-16	6.48165277810985e-13	25.1034942267856
"WDR19"	0.658328232101412	4.39143822112155	8.3724517240001	1.37851383378872e-15	8.83153503328202e-13	24.8017951455783
"MCC"	0.937868840676597	4.82112174669876	8.349949846926	1.61602081491424e-15	1.00394068868354e-12	24.6335855855433
"MBOAT1"	0.933540171756526	5.05183972601911	8.30580099954149	2.20571451151481e-15	1.29198152001615e-12	24.3206095492008
"ORMDL3"	-1.2004439253627	7.42364000698559	-8.31026610703479	2.13750085313608e-15	1.28885014676891e-12	24.2972348711158
"N4BP2L1"	0.897823083133781	3.41065856717047	8.29687347204441	2.348621031215e-15	1.31531015148917e-12	24.2946436945245
"STC2"	1.90053745549955	7.06601376457661	8.29535285616051	2.37385862177939e-15	1.31531015148917e-12	24.2029054177725
"ZC3H6"	0.697423812240348	3.91104359408558	8.27397091700138	2.75847022587292e-15	1.48468429345904e-12	24.1378923939426
"SCUBE2"	2.09759559995969	6.46150285736743	8.27060518051969	2.82438356396774e-15	1.48468429345904e-12	24.0463946670005
"PRSS12"	1.69928940224782	-0.420448225911039	8.23016000205159	3.74928805928538e-15	1.92160386258524e-12	23.6165634600913
"IL17RD"	1.19101013634505	4.5859607248375	8.15952797125725	6.13558988638908e-15	3.04975959867166e-12	23.3426235269999
"GGCT"	-0.706538967092852	6.8532118068408	-8.15691724118586	6.24798317858688e-15	3.04975959867166e-12	23.2498239121493
"CDON"	1.08492941624034	4.22784002511369	8.12029929880499	8.05638206266875e-15	3.75372474242664e-12	23.088704598555
"DMRTC1B"	1.64720419817276	-1.80758490516886	8.12150283431242	7.98944574670819e-15	3.75372474242664e-12	22.9725286000135
"GRB7"	-1.54613241888721	5.57198292134062	-8.0965707137958	9.49524619349106e-15	4.32582316028356e-12	22.8711507546002
"MEIS3P1"	0.695364669018005	4.33948841215786	8.03692663552419	1.43313064730972e-14	6.38708943489056e-12	22.520437882595
"PMAIP1"	1.27948010921029	3.09805976944819	8.03083906159304	1.49445881155125e-14	6.51870214800259e-12	22.4942001279577
"TAC1"	1.92268312897014	-2.36877509094593	8.00508536737231	1.7839027163893e-14	7.61912283097853e-12	22.2614586928473
"C8orf79"	1.669309158578	1.59948249744205	7.99900003553822	1.86000869552598e-14	7.78204862591392e-12	22.1948624720844
"NEK10"	2.37573326827218	1.17767150589875	7.99137182261432	1.959954925256e-14	8.03620718453466e-12	22.114600257161
"FBLN7"	0.953673791969607	3.12605254180444	7.95593424825014	2.49837141625385e-14	9.58933970980158e-12	21.9989206829633
"C2orf40"	2.44099799908952	0.266087998682197	7.96765912042367	2.30576560403893e-14	9.1022920826845e-12	21.9108289695487
"PTX3"	1.72665635527211	0.254840348300843	7.9674694466494	2.30876146675574e-14	9.1022920826845e-12	21.8932043011653
"EIF2S2"	-0.384235822985796	6.52998211049156	-7.95433476398111	2.52584919920631e-14	9.58933970980158e-12	21.8857046033946
"G6PD"	-0.787038768387476	6.28646552513433	-7.94547045640534	2.68362985831433e-14	1.00031083136913e-11	21.8312462451482
"FGF2"	1.58453850131148	2.72479705311645	7.92064803011949	3.17913012275187e-14	1.14342713414976e-11	21.7510872941498
"FGFR4"	-1.88455080840509	3.5129273129294	-7.90281961851202	3.58976210639722e-14	1.2688571197112e-11	21.6484031957668
"RGN"	1.56361870753919	-0.303373342045809	7.92646732609022	3.05541951821901e-14	1.11855634898228e-11	21.6117296005282
"IRS2"	1.07475740468324	4.57180983800127	7.89363661516659	3.82127960097188e-14	1.32779751016143e-11	21.5583727365831
"TGFBR3"	1.47947983234885	4.9828533279807	7.8891614089797	3.9393902437582e-14	1.33697500450721e-11	21.5151756794203
"C1orf226"	1.27582896165548	4.62189362985535	7.87762304278942	4.26080180828203e-14	1.38651901383476e-11	21.4523340787155
"SOX10"	3.22812707032034	1.24968913304839	7.88772268250381	3.97812181234769e-14	1.33697500450721e-11	21.4494365700675
"TFCP2L1"	1.74837389497414	3.5030452466335	7.86235462906579	4.72621896389567e-14	1.4906494612127e-11	21.3838712220997
"IRS1"	1.1143777033118	5.60020426105008	7.87244452641086	4.41334578212445e-14	1.41371877936458e-11	21.3717491490546
"NTRK3"	1.97408794087289	0.640411840244044	7.87934796627749	4.21115588389543e-14	1.38651901383476e-11	21.3482832835833
"JAG1"	0.667025708657674	6.16935339838306	7.85329995436201	5.02557830130934e-14	1.56105122356277e-11	21.2224090115029
"LZTFL1"	0.555167236570493	4.91696152265144	7.84615653267881	5.27489436519781e-14	1.61403894598388e-11	21.2214781308754
"KTELC1"	0.417181988528107	4.21169589013867	7.82878368254468	5.93334701896562e-14	1.73770781765449e-11	21.1396588859559
"PROL1"	2.76486349270462	-2.18106250982856	7.83406323173185	5.72509812372059e-14	1.70101792223762e-11	21.1303644987386
"SLC45A1"	0.879284637532207	0.889975917898164	7.84272530740616	5.39895274430181e-14	1.62770485604311e-11	21.1256089183524
"PGR"	2.57867222340086	4.54971694970599	7.82166376765834	6.22607500373916e-14	1.79775723453037e-11	21.1038946849421
"LOC150622"	-2.29778009290627	-1.77027482126048	-7.81740571751674	6.40790654718763e-14	1.82456239060963e-11	20.9752947671352
"SCN4B"	1.30351799546343	2.97525993815956	7.78459810564523	7.99626324838574e-14	2.18575190473541e-11	20.8705310845466
"ANKRD29"	1.29476593966844	1.08447163331342	7.79198018050626	7.60801419390033e-14	2.13660135601576e-11	20.8125952893872
