"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"CXXC1"	0.221278496236423	5.19857687007755	4.07018864683918	5.06029546352473e-05	0.000257230640460502	1.02709966631917
"PSKH2"	0.220652010008101	-4.95516107249672	4.06827670936822	5.10131620805288e-05	0.000259058913998742	1.02370717009511
"LOC157627"	0.142406728324656	-5.1373720748845	4.07434593427972	4.97217854999878e-05	0.000253253745226149	1.02342877931451
"DLGAP5"	-0.575554317022864	3.46769702806427	-4.02854989561677	6.02855323601407e-05	0.000299470244466985	1.02242940737307
"MTMR10"	0.247129459643493	5.19923364535774	4.0683735507048	5.09923090460113e-05	0.000259017177341991	1.02140403969604
"DSN1"	-0.249698404116213	4.72689923348702	-4.06452633585493	5.18269923723149e-05	0.000262624861362842	1.02034441195358
"KRTAP8-1"	0.0686758692424203	-5.23642863065021	4.07507795067657	4.95681450238592e-05	0.000252553427472976	1.01927052256332
"GUSBL2"	0.254462032221389	2.34219242974161	3.96567873492666	7.82942490038418e-05	0.000374763109695952	1.01428428267238
"TCTN1"	0.269573527470461	5.07170578758261	4.06242325230274	5.22887378756631e-05	0.000264815072922176	1.01353210120538
"C5orf4"	0.656598780971274	4.0620963712428	4.01589399251338	6.3560750503767e-05	0.000313536801269906	1.01162681133924
"SLC41A2"	-0.374190442166381	3.3933365300747	-4.01624614361983	6.34673789617959e-05	0.000313226946580591	1.00688616748235
"PP14571"	-0.90244109801089	0.467083240858405	-3.93879916186925	8.74555166222945e-05	0.000412641092352971	1.00496982656212
"CDK2AP2"	-0.270985851655093	5.57109233727982	-4.07858967794911	4.88373265954852e-05	0.000249492656998266	1.00271859988505
"MGST1"	-0.585982614193651	7.03675290857861	-4.0929058255462	4.5962532830357e-05	0.000236931829407882	1.00249298383838
"GPR63"	0.493315119523139	-1.42403934911691	3.93691314144081	8.81350181135983e-05	0.000415464705989165	0.999113362046411
"KBTBD4"	0.274659350911844	4.46706160847902	4.03862034011001	5.77944131963689e-05	0.000288423384843905	0.997468524088811
"OR9G9"	0.0627336128265369	-5.24578985127997	4.06957409836879	5.07344637356254e-05	0.000257835210967788	0.996637005080303
"EXD1"	-0.393818426459568	-4.08497453886912	-4.0007895235678	6.76904807194805e-05	0.000331752939333031	0.995653130970214
"KRTAP6-3"	0.0540708370703956	-5.24746835122086	4.06920010960812	5.08146534420614e-05	0.000258178738591252	0.995591712303789
"C21orf81"	0.469001359264456	-3.09873653994141	3.98520534404711	7.22171413073448e-05	0.000350088345694461	0.990913235082333
"CYCSP52"	0.21090278925288	-4.83079751204759	4.05109252665771	5.48444065204705e-05	0.000275850141824378	0.983293760123347
"TMEM150B"	-0.581137215793821	-1.46878044351729	-3.91603588561551	9.59980952586124e-05	0.000447590846235345	0.980975152176103
"EIF2S1"	-0.150242428875831	6.41016335037003	-4.08197250615337	4.81430151812449e-05	0.000246560068506296	0.980152794863185
"TF"	1.12920099950458	1.93862862592104	3.93295825126444	8.95761521121031e-05	0.000421482830950247	0.978162515029418
"IL17RE"	-0.503044366452677	3.65554565694378	-4.02183645435497	6.20024343092278e-05	0.000306897159138311	0.974354008743346
"KLRAQ1"	0.156743208609047	4.72550749040628	4.04295762606012	5.67518620516376e-05	0.000284050274394683	0.967778271938691
"C20orf46"	-0.444430015249136	0.0793446729411487	-3.91843287011589	9.50627007336801e-05	0.000443936316114163	0.966289659017332
"TRIM44"	0.306244049154699	6.01671363619285	4.07021916395555	5.05964326246051e-05	0.000257230640460502	0.966098957502527
"BTBD9"	0.193624454171046	4.8403643118326	4.04520363459953	5.62190259249828e-05	0.000281520823275054	0.965631471324478
"ZNHIT6"	0.200796152381471	4.71812082611212	4.04102214951768	5.72148679890909e-05	0.000285879114951097	0.965145660716587
"TAS2R10"	0.363653559295974	-3.70435859482569	3.9985131061271	6.83345043806509e-05	0.000334509473330402	0.963064827605558
"PAX1"	-0.834532675449647	-2.38911620967482	-3.92813864095792	9.13625263303395e-05	0.000428315378984288	0.962530541426258
"NEK3"	0.252374253155869	3.01164079007186	3.9734944573716	7.58058860431188e-05	0.000364725761504336	0.961546692829012
"KCNC2"	1.13448022766723	-2.03942326414999	3.95712337196386	8.11066865207946e-05	0.000386061801802371	0.960748177345684
"GNAZ"	0.41627254057679	3.20371578538728	3.97596058323157	7.50363951731146e-05	0.000361617568745657	0.960263061662433
"INPP5K"	0.194141689720683	5.41751113510233	4.05892419301677	5.3065641587645e-05	0.000268219605076013	0.959546706168092
"PSMA4"	-0.183193239069862	6.89587837465809	-4.0799124760218	4.85647034490592e-05	0.000248533446183016	0.957879305193146
"KNDC1"	-1.00864229032166	-0.966212032725381	-3.91148767995617	9.77969531092607e-05	0.00045484013967626	0.957560951826734
"CCL11"	-0.663355121079588	-0.700578312180785	-3.91034820778171	9.82525920603918e-05	0.000456544965963303	0.955602583831485
"NSUN6"	0.191675940553638	3.4941836815771	3.99181385730027	7.02636499726974e-05	0.000342318224356052	0.955444025559082
"MRPS17"	-0.219885933168537	3.99098427221197	-4.02257069470771	6.18124252353024e-05	0.000306312915095222	0.955073595339011
"CT47A6"	0.0643024135198057	-5.25470287767802	4.05830749366115	5.320369915342e-05	0.000268851130476772	0.950752227830848
"DPAGT1"	-0.186801314032689	5.63323689872995	-4.06479635468992	5.17679891015002e-05	0.000262437078281369	0.947224407084192
"CABLES1"	0.314328748553403	5.33598574070666	4.0518708366474	5.46651329953121e-05	0.000275150967723274	0.947060453211931
"DYTN"	0.0652816481671709	-5.23551775095581	4.05680694684112	5.3541044459889e-05	0.000270222784951301	0.946856435779554
"ARID1A"	0.208989569440691	7.20969299447734	4.07722614847495	4.91198646974969e-05	0.000250729807671326	0.946170706193723
"NBPF10"	0.464891382153208	5.47909071790723	4.05232203629714	5.4561459792687e-05	0.000274696583303015	0.945019746178613
"PSD2"	0.52854436272738	-1.69658366970007	3.9306533075608	9.04263100175985e-05	0.000424995364894724	0.944813414196194
"OR6N2"	0.0523426002753921	-5.24948105947186	4.05447339543899	5.40696970978315e-05	0.000272622444712898	0.936903224285032
"OR2T33"	0.219951562199938	-4.89169920955692	4.04268590473158	5.68166482584519e-05	0.000284266412346979	0.935720291034988
"PPEF1"	-0.5915508687291	0.641231955343355	-3.91933502619801	9.47128828394663e-05	0.000442403465730667	0.935149007059857
"SLC35E3"	0.275819888224849	3.8267133151507	3.99742200069594	6.86452445661552e-05	0.000335790064149546	0.934663029013736
"C2orf63"	0.302306218120219	1.77447738903398	3.92733648468481	9.16630947984838e-05	0.000429528024334564	0.927132345667525
"EIF4E3"	0.327726768822777	5.22938716476859	4.04309627467127	5.67188312285465e-05	0.000283954275706088	0.923989961941621
"PTP4A2"	0.233053963083254	7.54013159215073	4.07295049511374	5.00159227163602e-05	0.000254625386542861	0.923277005958344
"MACROD2"	0.505285734992756	1.86258575000975	3.92526891996882	9.24421308130196e-05	0.000432684046529159	0.923271868039366
"TRIL"	-0.402097893202887	5.05374743703363	-4.05018011105531	5.5055279778236e-05	0.000276774960944977	0.921926434281453
"QSOX1"	0.341056511523961	7.58514018043453	4.07193542065065	5.02309218236951e-05	0.000255529560374088	0.919753857814889
"C18orf26"	-0.327780958213922	-4.91079854319157	-4.01956371003344	6.25940985520439e-05	0.000309363937901507	0.917873293802357
"KIF13A"	0.356164009418083	5.76811831257779	4.05322394672148	5.43547846068169e-05	0.000273723271732831	0.917635420930858
"HJURP"	-0.544986870507101	3.33025038355753	-3.99555987772763	6.91786605030161e-05	0.000337835092656583	0.917599631283158
"LOC93432"	0.656488776349535	-4.05330906023464	4.00997642081909	6.51493855539164e-05	0.000320755896551595	0.911861479518857
"PTGER3"	0.827066549329895	4.32986691969751	3.99524786732629	6.92684209672031e-05	0.000338112356725864	0.910183462304341
"PDHA2"	0.0953746467032409	-5.2042619783875	4.04719772242527	5.57499350670572e-05	0.000279786883429557	0.910103723783351
"WWP1"	0.403906099603569	7.26183152393312	4.0676017081919	5.11587363937243e-05	0.000259605261091025	0.909679992710622
"SEPT7L"	0.277136724206337	-4.2412461829758	4.00483207233633	6.65609517854542e-05	0.000326998819207667	0.907579154904265
"NBN"	0.240135774825623	6.69444694633515	4.06384617436425	5.19759011277691e-05	0.000263295762050999	0.907266112962356
"NTAN1"	-0.192119586142974	4.94430650314385	-4.03957961157185	5.75622808624505e-05	0.000287544912271222	0.90245750318348
"CPB1"	2.12188989445104	2.14480151241395	3.90523735208995	0.000100321064605564	0.00046457694725066	0.89924362208792
"TMPRSS3"	1.09591023553321	3.71769469430984	3.96112818206354	7.97784683159234e-05	0.000381066723892066	0.899128890134369
"PLSCR4"	0.462400174466083	4.18806034786259	3.99760705239892	6.85924488530043e-05	0.000335611883994139	0.898614532098743
"GPATCH1"	0.169955388857158	4.03326778418801	3.99922277747918	6.81331102149884e-05	0.000333682965245456	0.897717317987468
"CENPA"	-0.548286282048414	2.18530328045395	-3.94687549433573	8.46014154044021e-05	0.000401089832945489	0.895458926424572
"CCDC14"	0.286892704643142	5.33592014961677	4.03855287090973	5.78107733210166e-05	0.000288434817194977	0.892016611899905
"OR10H2"	0.129590064751431	-5.15465898844166	4.04109565554665	5.71972185660178e-05	0.000285860599176483	0.889910775874725
"USP17L6P"	0.0800739004477691	-5.21910349064226	4.042136952764	5.69477483498307e-05	0.000284822100248812	0.889419518030996
"ZFAT"	0.193715501851288	3.92028171940998	3.99148188111389	7.03605766439168e-05	0.00034270900018459	0.887721398764172
"HIPK4"	0.35206476074578	-2.28709431303162	3.92867273882538	9.11629167983683e-05	0.000427770876009006	0.886140672058677
"AMBRA1"	0.151068329997061	5.64071200847171	4.04535070141523	5.61843023119899e-05	0.000281452452508072	0.885257186239104
"MEOX1"	0.816452478946886	1.45359548679473	3.90347301630895	0.000101044638395422	0.000467399849220339	0.884212319198264
"DNAJC7"	0.158248032028703	6.4652583152986	4.05613158430427	5.36935374690046e-05	0.000270925722779243	0.882852909254988
"C5AR1"	-0.330227481997473	3.39130164739361	-3.98278067144244	7.29466958093578e-05	0.0003535260722335	0.880692747369634
"MRPL42P5"	0.391843170743557	-1.75337377361018	3.91274550125174	9.72963102340067e-05	0.00045272994385227	0.880586905671438
"COX7B2"	-0.483910836317793	-4.90495323015987	-4.00450210964848	6.66524729853667e-05	0.000327329068539295	0.880129613684649
"RIPK4"	-0.609624537758608	3.35674931517772	-3.98842365002546	7.12594628373595e-05	0.000346346668475274	0.879630298292732
"DCAF17"	0.208957710534097	4.50511560678887	4.01130773428445	6.47887328055922e-05	0.000319133544268968	0.878004361445124
"SMC5"	0.231504502264992	5.52106803145168	4.0392061242396	5.76525550461979e-05	0.000287925707917687	0.874546472614735
"CYBASC3"	-0.164236202257807	5.84618641280913	-4.04913621299955	5.52974841300392e-05	0.000277720167111694	0.873433564810827
"TRIM4"	0.204672907613997	5.70634284384372	4.04266021392047	5.68227773180781e-05	0.000284266412346979	0.872575135091976
"RPH3A"	-0.515962591789432	-3.06391542022861	-3.92942349298235	9.08830332331614e-05	0.000426750587336931	0.869460247429481
"C9orf9"	0.266713604958733	3.11759291464362	3.95247496493301	8.26746037485848e-05	0.000392977521782921	0.867542473255784
"NEUROD6"	0.0639089963658407	-5.23987850381435	4.03676777251079	5.82452280610418e-05	0.000290390423268341	0.866955200979447
"MGC29506"	-0.709563999426133	3.00845569171064	-3.97354945373121	7.57886446788703e-05	0.000364725761504336	0.866083086465228
"NFXL1"	0.232848018396678	3.72982884999329	3.9770574493294	7.4696528480977e-05	0.000360148995858069	0.865694133268872
"SUN5"	0.0501007805681019	-5.25464508690745	4.03563252743503	5.85231313761804e-05	0.000291492399500261	0.861909720180011
"ATG5"	-0.205564492607208	5.38089639998381	-4.03896922071702	5.77098856693646e-05	0.000288071674240965	0.861215828520676
"ALMS1P"	0.436958892928085	-2.30467503821414	3.92425667368243	9.28258138194892e-05	0.000434182525465058	0.860533280092361
"MDN1"	0.376657673382493	5.56901583339881	4.03348530200458	5.90522055630663e-05	0.000293770751334245	0.856356847834504
"SPHK2"	0.243214453392967	3.89347988619821	3.98067388151774	7.35862662806354e-05	0.000355632259551934	0.855660643308714
"NDUFA8"	-0.181509832933608	5.48251446312407	-4.03903511079451	5.76939348526909e-05	0.000288062191528255	0.855252211696391
"AQP4"	0.67363041144119	-1.66557565651596	3.90910532502426	9.87518699492991e-05	0.000458657019898183	0.854932682535109
"IFNA7"	0.070996841427283	-5.22813882502236	4.03329609311806	5.90990432807631e-05	0.00029393243238693	0.854111354792039
"ZNF814"	0.327316755885652	4.31411180989201	3.99450850483279	6.94815646616071e-05	0.000338991327255499	0.853962868475246
"EFS"	-0.484055895835745	5.09334876330849	-4.03490766851165	5.87012311847814e-05	0.000292237479484994	0.853816678151805
"ATRNL1"	0.984295591041198	0.705976348886244	3.88529265507845	0.000108793575766488	0.00049853791823381	0.853785269648609
"GGH"	-0.474322196486769	4.4425630345203	-4.01799242425618	6.30062772129763e-05	0.000311251009432103	0.852227160191386
"FUT6"	-0.943281920664084	-1.19223192852861	-3.88265832842067	0.000109961910415269	0.000503310811659619	0.851728173421477
"OR2M1P"	0.055609610051107	-5.24483740270495	4.03239266458729	5.93231686551291e-05	0.000294904044762076	0.849854846566093
"OLR1"	-0.516176419235693	3.6610670001293	-3.99022438094942	7.072887734295e-05	0.000344257529536519	0.849561630399546
"HSP90AA1"	-0.231394680570156	10.4901904019657	-4.05824208064049	5.32183628337424e-05	0.000268858959205163	0.84298484001028
"AP2S1"	-0.22133395471643	6.24838341457597	-4.0461950067173	5.59853486528539e-05	0.000280693478291063	0.841806541682539
"TEX19"	-0.666558761305147	-3.00528587757355	-3.91648665855482	9.58215246579475e-05	0.000446970893518221	0.839757298789382
"TNFRSF10C"	0.485254171016623	0.889802637656902	3.88652748574984	0.000108249969984279	0.000496361582341246	0.839081905481359
"NCK1"	0.21565396998123	4.87433866263465	4.01369276504913	6.4147355243186e-05	0.00031613882484437	0.838684146961722
"UBIAD1"	0.152901948441347	4.93103103901822	4.01598621801329	6.35362846810031e-05	0.000313491545666726	0.836300072617
"HSD17B6"	-0.45953763923865	1.81020029768022	-3.91753604091083	9.54116638981995e-05	0.000445363051360881	0.835633847053589
"ETV1"	-0.406360325643586	3.40590461268359	-3.97372997257437	7.57320780993719e-05	0.000364541754664293	0.835309132144308
"ATP5G3"	-0.169045272137191	7.18368058974779	-4.04885840130701	5.53621118782501e-05	0.000277976648448691	0.828708372458615
"SPDYE5"	0.32039280503294	-1.44972226396903	3.88931086679606	0.000107034048401552	0.000491555785457038	0.82847371636963
"CASP10"	-0.349221177950908	3.21323465502937	-3.96235459570713	7.93758573203061e-05	0.000379320384830675	0.826993965041328
"TMOD2"	0.396687795684559	3.91860125368876	3.97024579793422	7.68309569260499e-05	0.000368820858026502	0.826913816348819
"LOC283314"	0.383563479689735	1.70563915971449	3.8980486616526	0.000103300250807161	0.000476270821502572	0.826503653859097
"NLRP8"	0.545346288873278	-3.9810412177043	3.98011257862461	7.37575581834738e-05	0.000356292106578557	0.825260274989408
"CLSTN2"	0.940620796537683	4.79998942390189	3.98897516686829	7.10965590938997e-05	0.000345800844124327	0.825056333441018
"C9orf64"	0.27279714876651	4.50705961142126	3.99544554813555	6.92115385201191e-05	0.000337915158657052	0.822282714135368
"LETM2"	0.488475582664893	1.12092703639062	3.88505908582586	0.000108896688913579	0.000498880674730119	0.822034854782668
"OR6B1"	0.0644307004417008	-5.23413080980354	4.0251547102659	6.11481064797162e-05	0.000303460985461308	0.821697415614543
"PUM2"	0.166745081329626	7.56279916540475	4.04711954864773	5.57682545879815e-05	0.000279810324842929	0.819352634465671
"C15orf17"	0.189298270415396	5.57571097710815	4.02673553325317	6.07450398688923e-05	0.000301606699528254	0.818647776476297
"HDAC4"	0.277362098891807	4.03901472046046	3.97629410568661	7.49328977651913e-05	0.00036120370023141	0.818631019050256
"TRIM62"	-0.240356396982229	3.85408420320449	-3.98243993212869	7.30497778583843e-05	0.000353677741556159	0.817104913398542
"METT5D1"	0.210220076302291	4.17461725602012	3.98179904310866	7.3244036527733e-05	0.000354396033244053	0.812482699871168
"DMAP1"	0.205173465523815	4.78758576848157	4.00352206409644	6.69250102752523e-05	0.000328315299270866	0.809514112231795
"LOC286094"	0.0966199521060755	-5.20246171038241	4.02116079584873	6.21777725356528e-05	0.000307602923444358	0.807196096740575
"CAPN9"	-0.849991848548437	1.04044668723687	-3.89704415637923	0.000103723143438562	0.00047774166785755	0.806755505362711
"SCAND2"	0.195768683369684	3.69923034214272	3.96105889299612	7.98012723542311e-05	0.000381086858731445	0.805062201047551
"PMS2L11"	0.318367555599296	0.625638486200374	3.87532061234855	0.000113279028728818	0.000517294200323311	0.803964069963066
"ANGPTL7"	0.835296283233747	-2.84873517163362	3.93696278592974	8.81170682037034e-05	0.000415464705989165	0.803941324830073
"C1orf63"	0.291192098716338	4.31280802857679	3.9826037733395	7.30001946400481e-05	0.000353549962276311	0.803400449333973
"LPHN1"	0.315355406936833	5.92603684574265	4.02689980497358	6.07032998786643e-05	0.000301472468704578	0.800647292641614
"C20orf165"	0.356480120730432	-2.27962190991751	3.90545804076056	0.000100230903163775	0.00046436920808148	0.798187085595423
"DPY19L4"	0.246822641342407	5.6539772783966	4.02210426383078	6.19330656472787e-05	0.000306762449585615	0.797306586235501
"ANXA8L1"	0.274839292074466	-4.97633938192055	4.01399114551049	6.40675402856991e-05	0.000315884714621721	0.796911249264672
"ZNF844"	0.41660220646106	3.46744726871119	3.94336030951309	8.5832643171142e-05	0.000406011771493212	0.79633934229514
"VN1R4"	0.0629743258310502	-5.25012336801734	4.01893047855752	6.27598989526881e-05	0.00031010862579635	0.795530253992648
"PPIP5K2"	0.239521789959943	5.53470520253895	4.01758971433054	6.31123293218129e-05	0.000311699798464583	0.788659915829009
"NRGN"	-0.319520271435397	1.47001259242477	-3.89371686670846	0.000105135635441132	0.000483378708719141	0.788404951294004
"DMBX1"	-0.73277490463347	-1.94362129017735	-3.8712795774269	0.000115145971892425	0.000524462912634214	0.78666153636694
"GMDS"	-0.295115118591336	4.32230633745631	-3.99203570718542	7.0198947270969e-05	0.000342084292370368	0.780832486361722
"SERINC2"	-0.416557046740948	7.21171384770374	-4.03749853590235	5.80670028430042e-05	0.000289572275671231	0.780614904084958
"ENO1"	-0.270488433321	9.70552623471766	-4.04163260459516	5.70684490900532e-05	0.00028535616458419	0.778144839837408
"PNOC"	-0.689593198486822	-1.72809787802105	-3.86412922496447	0.000118520814530374	0.000538255374361825	0.776664150844252
"ERCC1"	0.178712703382538	5.5604682941824	4.01562901413348	6.36310943664065e-05	0.000313808290980442	0.775678088925226
"CIRBP"	0.28626029175566	7.93827693418853	4.03628725919133	5.83627026264787e-05	0.000290763977289293	0.772353412961889
"AGXT"	-0.616852558446803	-4.17733736949117	-3.94065247973283	8.67926281662198e-05	0.000409796331192002	0.771721053412446
"COL2A1"	1.40458378501406	0.875811088056075	3.86178178725464	0.000119648981907365	0.000542311413909117	0.767897451401996
"IGFBP4"	0.371602382634392	9.25200086905684	4.03775891849968	5.80036234494734e-05	0.000289326589863176	0.767045094852889
"PIBF1"	0.223168377116948	4.24416264033794	3.97206473043951	7.62554111952954e-05	0.000366286828705424	0.765131366961455
"CSMD2"	-0.532655608056467	0.31900147262119	-3.86845261065044	0.000116469255996116	0.000529978648288192	0.764563266409316
"INSL5"	0.264337359641984	-4.68650278791893	3.98960019407034	7.09123687893099e-05	0.000345068709363789	0.763616351470605
"RANBP9"	-0.203974894617743	6.12383936692204	-4.02414372362091	6.14072085250001e-05	0.000304673083729678	0.760003071674041
"KLHL14"	0.597468021086399	-1.07643517497595	3.86525717454819	0.000117982307454365	0.000536071650071352	0.755632408026723
"CXorf61"	0.826143779771832	-4.02428329124783	3.97390702722542	7.56766358841217e-05	0.000364360430310093	0.754848333468789
"FAM114A2"	0.210138787483246	4.55118904053419	3.9812259795403	7.34181510300534e-05	0.00035507089272638	0.754293293596873
"KCTD5"	-0.204975839715447	5.44588872872706	-4.01270461620415	6.44123525201572e-05	0.00031735583730251	0.752894071524739
"ECHDC3"	0.42570336314287	3.97615387010677	3.95198089685808	8.28429303386183e-05	0.000393686350225316	0.751227153688643
"LENG8"	0.299785589884182	6.68791243872864	4.02390207977039	6.14692924993082e-05	0.000304907322895794	0.750670779540729
"LARP7"	0.152385787938927	5.58662512484037	4.00959149297486	6.52540166056079e-05	0.000321193900223666	0.748263884598216
"ADAM11"	0.43996327531531	-1.12996547196187	3.86139199720702	0.000119837292045234	0.000542921057068412	0.748096704960867
"NXPH3"	0.625720259160301	2.69801177617236	3.89802649182525	0.000103309566601763	0.000476270821502572	0.746410095214356
"GRAMD4"	-0.210982129531218	5.30699960428973	-4.00789179412265	6.571793592513e-05	0.000323244578791049	0.744220927577297
"ZDBF2"	0.587223063627721	2.34877364365009	3.88839082896666	0.000107434532244379	0.000493174058562924	0.743462193820096
"ABCA10"	0.754770658985099	-0.383405522120488	3.85086743096789	0.000125028842916512	0.000562725863585384	0.742314670616947
"KCNE4"	0.839158176197858	4.50067547237494	3.95794904555625	8.08311457642485e-05	0.000385018429208378	0.740874411751587
"TAS2R7"	0.0731621262511257	-5.22425979258481	4.00345285878149	6.69442951962501e-05	0.000328331338712518	0.73689664695722
"ZNF843"	0.330465860030322	-1.01071535982539	3.85232648504103	0.000124296654654578	0.00056029149451924	0.732964453005548
"CKMT1A"	-0.784068588683531	2.41382861515617	-3.9168403275821	9.56832053211246e-05	0.00044642726269649	0.729269688347003
"KRT74"	0.301204776831023	-4.76004966429018	3.98612196962777	7.19431444472245e-05	0.0003490076678449	0.728448793237139
"ZDHHC12"	-0.260917592734146	5.01684328387737	-3.99820261976085	6.84227930600396e-05	0.000334861704589131	0.728278092176855
"MTFMT"	0.142442080415565	3.26578471907519	3.92507454769432	9.25156893461675e-05	0.00043292950177717	0.727603902251163
"LIN7C"	0.184180307202562	5.20194190646989	3.99518828712387	6.92855737937195e-05	0.000338115579229956	0.727575610202293
"HIF3A"	0.791797710473698	-1.20234069397743	3.86329178642995	0.000118922125931744	0.000539624281480008	0.723380476158193
"POLH"	0.203040358668576	5.18602685457891	3.99245902830897	7.00756419094326e-05	0.000341645834669507	0.719893283023267
"GABRP"	1.6578268778417	3.71782090992456	3.9009020950401	0.000102107839057468	0.000471591769135898	0.71979380578964
"UTP18"	-0.232855466304912	5.44330896987146	-4.00437391308925	6.66880628096327e-05	0.000327329068539295	0.719079579727938
"ZDHHC4"	0.209384851575626	5.3574210684392	3.99610840537302	6.90211248942582e-05	0.000337226425514106	0.718076095559122
"ACTR3C"	-0.311897532397717	0.798037053462739	-3.86084852087355	0.0001201003162057	0.000543887029497028	0.71780054109445
"GCAT"	-0.330118644821766	3.73845799720942	-3.95432881595948	8.20458874627087e-05	0.000390260496258235	0.717205967677293
"RBM39"	0.158865832240525	7.85256496119919	4.0220301147589	6.19522645504503e-05	0.000306783424045599	0.715961710967804
"CCDC71"	0.181434621800473	4.5746167122804	3.9723450621849	7.61670726965175e-05	0.000366205712324415	0.714152957937703
"FASTKD1"	0.189803876554417	3.96031113895405	3.94774977592884	8.4297795583448e-05	0.000399858655080117	0.710887526448881
"DBX1"	0.114303051106746	-5.20759038937352	3.99658318804581	6.88850431362508e-05	0.000336882697837852	0.708716270608535
"MGAT5B"	-0.675695930759887	-0.358337083760265	-3.84693900801429	0.000127020511314982	0.000570187760558013	0.708596073694145
"DEFB115"	0.0482886292551009	-5.25121879191623	3.99631597703811	6.89615995928383e-05	0.000337096269254358	0.707741591644754
"SPHAR"	0.247185702886053	2.62116123158905	3.89392128987959	0.000105048332748051	0.000483085659414042	0.707620622747072
"POLQ"	-0.48205481629385	2.45135414179221	-3.90531147708036	0.000100290772599937	0.000464541601688048	0.707268824004758
"MCM6"	-0.262622881520102	6.00199343321498	-4.00805455668947	6.56733761939909e-05	0.00032318048136174	0.700317999726084
"CCDC109A"	-0.178714802526416	4.70408847315407	-3.9810729579406	7.34647100184914e-05	0.000355212268888937	0.699410602032928
"C21orf119"	-0.253109079810875	2.15631708355032	-3.88768490426096	0.000107742774233963	0.000494367639787485	0.698542437850037
"KIAA1199"	-0.677291353758655	3.09470948741994	-3.93243568063756	8.9768232180726e-05	0.000422192825863057	0.697706862985325
"DNASE2B"	-0.752428812672956	-2.35466047950553	-3.85788057249334	0.000121546346334615	0.00054922231567246	0.695703204178222
"PTPRE"	0.296423190434775	4.41971288039612	3.95897756714274	8.04891506591078e-05	0.000383552094957093	0.695548999269514
"SIGLEC1"	-0.426807988721428	4.05970456057538	-3.9632710146976	7.90762688950516e-05	0.00037815315806332	0.693030349018649
"OR8D4"	0.0598207600427882	-5.24308921341869	3.99222255467843	7.01444968425486e-05	0.000341900221057796	0.691717547930507
"B3GNT1"	0.226795295743861	4.62322607573808	3.96718092261464	7.78100586599475e-05	0.000372793646316332	0.691288488008816
"TH1L"	-0.209519531160707	6.72629693151286	-4.01067307535853	6.49604251920195e-05	0.000319902396555751	0.686873404606574
"BRI3BP"	-0.277283601412887	2.45188681007539	-3.89449024796936	0.000104805709251126	0.000482253352227894	0.685739117867789
"FOXA1"	-1.00231433229996	7.0979571101318	-4.01368318253118	6.41499200698785e-05	0.00031613882484437	0.683362984122974
"CRIP3"	0.496630339772426	-2.97932807685405	3.90122719984814	0.000101972810752689	0.000471183390670355	0.682683735110983
"HCN1"	0.53325386753213	-3.21683621342308	3.91093358682545	9.80182673436573e-05	0.000455662698143383	0.681649838966388
"ERF"	0.232532655728532	5.56565332555764	3.9903857177171	7.06815225837774e-05	0.000344108737708388	0.679143762742433
"LIPT1"	0.177710922597513	2.51946729128823	3.88442622154081	0.000109176541953816	0.000500051002367108	0.678198904566285
"SHISA3"	0.607530641560172	-2.61798227244511	3.89022532627575	0.000106637390984003	0.000490063472890169	0.67794541809049
"PCK2"	-0.270707662715263	5.80866806941349	-3.99926635912953	6.8120760739911e-05	0.000333682965245456	0.675092479064343
"CYCS"	-0.210232211513031	6.87137024417966	-4.00796144525208	6.56988639334865e-05	0.000323228320014497	0.672760365978616
"PBX2"	0.157821544530765	5.97055291839152	3.99645234778929	6.8922519048639e-05	0.000336985586218972	0.671028751447785
"FMO9P"	-0.488559678878185	-4.39449355066177	-3.92647959965571	9.1985203277689e-05	0.000430938905940562	0.66956680042409
"OR52E2"	0.0925368223965587	-5.23041988943006	3.98654060334926	7.18183346964402e-05	0.000348567158998987	0.668459113373938
"LOC100134713"	0.229947363440588	-0.116817872540786	3.83252635706002	0.000134587033746836	0.000600602694567671	0.666666322671533
"PGBD5"	0.627731228473677	1.71520705770423	3.85175594158229	0.000124582483750169	0.000561351324610491	0.664613086924516
"ANKS1B"	0.505186657760675	2.17762097783669	3.86336485175122	0.000118887061053644	0.000539584600102005	0.661860973473678
"C10orf84"	0.155697115292029	5.17142001127612	3.977831530904	7.44575554288775e-05	0.000359334826706078	0.661051244449213
"GCNT4"	0.589968565802797	0.178550852810032	3.8313840074804	0.000135204603841065	0.000603096079927257	0.660984483649591
"TDRD7"	0.233754088383966	4.65985687881516	3.9604346162099	8.00070093595409e-05	0.000381802536983228	0.660881959123062
"ABCC4"	-0.456320782164648	2.85090880072904	-3.90721399865959	9.95162385751466e-05	0.000461540457643555	0.659798704114347
"FES"	0.350824744323713	3.43340499406712	3.90678395732661	9.96908160941897e-05	0.000461971388053115	0.654117753552391
"HMBOX1"	0.356407239435259	2.43534050252417	3.87095403300782	0.000115297630380525	0.0005250370325258	0.651614158904624
"SPACA5"	0.253362697153986	-4.60784216627302	3.95598200866894	8.14890424287276e-05	0.000387701754196181	0.650207980773335
"NCRNA00171"	0.246410674613436	0.4610717343086	3.83260208575389	0.000134546187971748	0.000600602694567671	0.649969270120415
