"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PPFIA2"	0.902605089599374	-1.88641224038305	5.65086919853975	2.91124112190863e-08	1.13488028599066e-07	8.33109518014879
"TULP1"	-0.682419080356096	-3.19170275259993	-5.68200065828285	2.45868533108163e-08	9.68777781520363e-08	8.32799178076213
"FAM26F"	-0.817833042783789	2.60678693810517	-5.67536562002078	2.54899307521734e-08	1.00120652878997e-07	8.32430026910097
"STX1B"	0.721018074842542	0.593138948569594	5.64358252473957	3.02834597952939e-08	1.17717332055996e-07	8.32134762086977
"ASF1B"	-0.708834766832281	4.53722782741434	-5.72924150588831	1.89993358070319e-08	7.59862238353414e-08	8.31948342596725
"TMEM130"	0.93156538388892	0.733899032394583	5.64439955131153	3.01499057763206e-08	1.17264886799535e-07	8.31576003557271
"VSIG2"	1.48255833370154	0.0902347861514025	5.63916365146977	3.10158260057197e-08	1.20404364503552e-07	8.31145355128283
"HDAC7"	0.320745120997124	6.2868107220081	5.75919925947856	1.61194301659726e-08	6.50520546914576e-08	8.31144706422537
"RHOJ"	0.636408734373648	3.03910200144348	5.68813420481674	2.37797984104502e-08	9.38782297732792e-08	8.30990480350719
"GEMIN8"	0.317940318894033	4.35047551285107	5.72616261310479	1.93222803164349e-08	7.71573955526357e-08	8.30871686724027
"FBXO21"	0.329557879975586	5.82369776791131	5.75396230341171	1.65901703915087e-08	6.68071269291532e-08	8.30737644347988
"LOC158572"	0.382655828406171	0.501674055118549	5.63774091232708	3.12552733638018e-08	1.21242073648307e-07	8.29838370097828
"MED29"	0.269418513044437	6.32495834964525	5.75697911570083	1.63173833619034e-08	6.57991102089656e-08	8.29806487133913
"GYLTL1B"	-0.895304788441734	4.18644657684219	-5.71369670983656	2.06853674551094e-08	8.22320570481284e-08	8.29533297015116
"KRT23"	-1.47809995059859	5.3257841596961	-5.73619213789837	1.8289502445085e-08	7.33046118527248e-08	8.28727831930886
"TNFSF10"	0.677998625827145	7.07242966798594	5.75832500595627	1.61970997017786e-08	6.53526355020987e-08	8.28251235958215
"SLC35E3"	0.42220312103163	3.6445800919009	5.69991501076297	2.23014163024977e-08	8.83993291379247e-08	8.27932705787087
"HOXD1"	0.732916173650865	-0.513904064630195	5.6272294514818	3.30809807627799e-08	1.28033450371484e-07	8.27386644095935
"HSD17B7P2"	0.516459362739393	0.957141827039094	5.63810155256226	3.11944078058242e-08	1.21043570101187e-07	8.27363070495752
"TTLL11"	0.339197039691637	1.53989187679971	5.64589603270698	2.99067711497131e-08	1.16363392548922e-07	8.27159132199525
"HKR1"	0.348114034186509	5.19410462894403	5.73765626031172	1.81433083295032e-08	7.27471081680315e-08	8.26865389975202
"CERCAM"	0.516586918219951	6.16100969194926	5.74997783276902	1.69572751617139e-08	6.82452096761477e-08	8.26770595252052
"NDST1"	0.359252230708453	7.41583475082352	5.75625460335409	1.63824938059708e-08	6.60227060185192e-08	8.26501023154405
"ZBTB6"	0.368148905038074	4.12883528520322	5.7114524373682	2.09405251562921e-08	8.32141318529064e-08	8.26362780825142
"LOC728613"	0.53402837985494	2.78728335185653	5.67179143757981	2.59897071986931e-08	1.01954647393878e-07	8.26151477093699
"GOSR1"	0.282289007508031	5.8531696681481	5.74465519713489	1.74600429125834e-08	7.01626955664192e-08	8.25601713131466
"ACACB"	0.879662149342527	4.33677336036232	5.71529942249717	2.0505006980537e-08	8.15941669464266e-08	8.25271226547365
"DUSP10"	0.560280501367439	4.12510440897383	5.70900775860866	2.12219567825851e-08	8.43161503875538e-08	8.25008232463594
"DCXR"	0.490768177587916	5.59801458433695	5.7403523209106	1.78770771347051e-08	7.17076811462708e-08	8.24951064959495
"FAM111B"	-0.854448963431614	4.22780271343304	-5.70585245404975	2.15906473160712e-08	8.568135126341e-08	8.24621829281293
"CLLU1OS"	-0.916555147402229	-3.55141882550695	-5.67561889818195	2.54548722847598e-08	1.00028816697309e-07	8.24421644629802
"LOC401397"	-0.351240101272951	5.13360535318767	-5.72918410654857	1.90053080238218e-08	7.59952837519739e-08	8.23690174134408
"CUL1"	-0.245756058960389	6.45283898616707	-5.74494890856899	1.74319246885075e-08	7.00729192233514e-08	8.23090804492395
"ALOXE3"	0.94656851610917	-1.28049927402557	5.62258184879725	3.39209239206662e-08	1.31160479309237e-07	8.22895069278524
"NRBP2"	-0.510015804935564	5.35721079153482	-5.73054788351065	1.88639047495522e-08	7.54740263994087e-08	8.22564945549794
"EFHB"	0.871793263958489	-2.12353665754846	5.63470055545158	3.17730134959642e-08	1.23203811174723e-07	8.22134136147455
"BBOX1"	-1.43021122962644	2.42200360965125	-5.64968442359506	2.92997694496151e-08	1.14196686974631e-07	8.22054745260499
"RAP2C"	0.408193523875403	5.62599265459789	5.734935444283	1.84158994974079e-08	7.37679475569285e-08	8.2187477097896
"MBTPS2"	0.373662718928987	4.89122989320029	5.72156316410836	1.98147001960992e-08	7.89699006065766e-08	8.21401191140933
"ASB9"	-0.610544889130087	0.911082082539569	-5.62398364483306	3.36654203552969e-08	1.30246231874682e-07	8.20984933162794
"CLRN3"	0.643759736340971	-3.76151907015037	5.66938574328443	2.63314537987261e-08	1.03255764025953e-07	8.20351782861536
"TSNAXIP1"	0.666481589164454	-0.275680852735904	5.61461329408861	3.54095992587581e-08	1.36633200527724e-07	8.2032541903991
"EPHA2"	-0.539282761749866	4.33992642859879	-5.70203471261088	2.20450900019666e-08	8.74170967370052e-08	8.19846808994444
"NBPF22P"	0.930632670105792	-3.65683874678214	5.66444154195309	2.70476078585036e-08	1.05881804221345e-07	8.19713363789322
"TREM2"	0.623719636752939	3.7705969052374	5.68792511344671	2.38068809609089e-08	9.39489637304318e-08	8.19399299178233
"TTC4"	-0.239876376824777	5.04553111439802	-5.71732887789198	2.02788203595016e-08	8.07568174417526e-08	8.18106633910591
"VPS36"	0.340894544568802	5.58112110705557	5.72714111143897	1.92190703397374e-08	7.6760210604901e-08	8.18063135788498
"ZNF302"	0.365874766853019	4.98874745002131	5.71682536828419	2.03347096738615e-08	8.09636595501717e-08	8.17824928207841
"AKAP10"	0.4516977438544	4.20569790310142	5.69436044517556	2.29869547283894e-08	9.09408643162313e-08	8.16077264819733
"CDH5"	0.585949608722065	5.51900777321833	5.72176049628737	1.9793324909486e-08	7.89153936152028e-08	8.15638587394499
"PLD1"	-0.563028772592884	4.28553703630434	-5.69227509804302	2.32495896483307e-08	9.19444130749283e-08	8.15586731030038
"FADS3"	-0.49059286056777	4.19661143209938	-5.69007067768171	2.35303985122433e-08	9.29831726868736e-08	8.15561401929649
"ACN9"	-0.606535548701178	2.87508298191849	-5.64913621865244	2.93868583885895e-08	1.14514347809252e-07	8.14747588843443
"CES1"	1.29300780124923	2.59897230508214	5.64657162116367	2.97976341193616e-08	1.16004803851316e-07	8.14685146659536
"ADPRHL2"	-0.306189260051556	5.35816785445897	-5.71637524811975	2.03847998053559e-08	8.11473360795341e-08	8.14679244480582
"PHC3"	0.38001062560704	6.0606389468497	5.72589152541073	1.93509694837041e-08	7.72569085463327e-08	8.14432415922026
"TPSD1"	1.4756167826247	-1.88214401440737	5.61312382910092	3.56948270084829e-08	1.37656066309426e-07	8.14432040403835
"LRFN1"	-0.681582845131017	2.6063169928916	-5.64131629279558	3.06569274867402e-08	1.19056198220432e-07	8.1436119288781
"LOC388152"	-0.565715119072998	3.89453722669909	-5.6763995928203	2.53471046313847e-08	9.96244233220894e-08	8.13334216912767
"COL4A3"	-1.05777709846056	-0.787727241423568	-5.60273959334132	3.77464493892454e-08	1.45158499142547e-07	8.13038896644901
"INTS10"	-0.3073269479969	5.67004180976342	-5.71793947852345	2.0211244753066e-08	8.05033473251615e-08	8.13025346842532
"GNB4"	-0.492841248003038	6.33017903324313	-5.72164238034478	1.9806116686384e-08	7.89510398964726e-08	8.11392670320183
"ARMC6"	-0.34678157129401	5.17435668478022	-5.70665109127418	2.14967427729907e-08	8.53252126987575e-08	8.11305233476564
"SYCP2L"	-1.05375561795917	-2.01320438254205	-5.61516465425929	3.53045791314762e-08	1.36253610085541e-07	8.11182008900702
"LNP1"	-0.434389994543166	1.7014562162934	-5.61653560654347	3.50447598143564e-08	1.35301811855766e-07	8.1111750955208
"MTF2"	-0.317006803635403	4.75456534178072	-5.69655042555175	2.27142532062275e-08	8.99140577294595e-08	8.10618607406138
"C1orf203"	0.472303648454817	1.66339139438096	5.6165784740487	3.50366657553178e-08	1.35297941003485e-07	8.10603860841355
"ETV4"	-1.01685383765173	3.21121997567592	-5.64851374163654	2.94860519086848e-08	1.14879047924734e-07	8.10476860382812
"RILPL2"	0.412025793571612	4.29470693534235	5.68585486116798	2.40766566713184e-08	9.49952922283871e-08	8.10270798800798
"DENND4C"	0.414929855770288	5.88509632406253	5.71525855723887	2.05095866400711e-08	8.15965526311077e-08	8.09740361832728
"FAM84B"	0.554692290548628	6.5971053808096	5.72117513555276	1.98567975813983e-08	7.91222948913989e-08	8.0970395794252
"GPRASP1"	0.741649184316637	2.68276268560091	5.63807908441737	3.11981964008913e-08	1.21043570101187e-07	8.09686160076864
"DENND5B"	0.604604027455635	3.41137452662181	5.65839250675658	2.79496220422693e-08	1.09141943140679e-07	8.09613402572866
"C10orf25"	-0.420432415888394	1.285110114644	-5.60521952489061	3.72462989191916e-08	1.43369578321883e-07	8.08687262241545
"ZDHHC1"	0.450676967696221	2.92078248366484	5.64056757815806	3.07812957530892e-08	1.19516542468576e-07	8.07962876412923
"LRRC42"	-0.331953280048395	5.25310141834915	-5.70025842982868	2.22596919550171e-08	8.82510045967522e-08	8.07131769932108
"HIST1H2BD"	0.75111107614512	4.31134184089571	5.68032174141146	2.48123765881484e-08	9.7710052330701e-08	8.07062809431947
"KRT34"	-0.853556099463394	-4.3873347117702	-5.66668895474667	2.67197555364244e-08	1.0473837633886e-07	8.06928685782664
"IQCB1"	-0.352594187997053	4.72632069219035	-5.68844889294748	2.37390950005371e-08	9.37355906406032e-08	8.06772008090303
"LOC441208"	0.495672615313407	0.648590526267095	5.59475424641572	3.94017349168964e-08	1.51155495421275e-07	8.0669472446863
"ZNF646"	0.309936295959747	4.8359640641825	5.69174553680517	2.3316748148282e-08	9.21922186669102e-08	8.06251574104357
"CNNM4"	0.391942360341267	5.46131478415702	5.70316308799827	2.1909813285809e-08	8.69142960859851e-08	8.06227506600139
"SMCR8"	0.406045472612774	5.55659107510758	5.70450112407584	2.17504488583643e-08	8.62988101500536e-08	8.06204542536851
"CHP"	0.297263667395592	7.01008035665854	5.71531187709337	2.05036114255466e-08	8.15941669464266e-08	8.05463632896961
"C16orf90"	-0.393143207872669	-4.84697778725125	-5.67818169729231	2.51027637514987e-08	9.87397850478653e-08	8.05361684819906
"FXYD5"	-0.555824633149194	6.81019796749575	-5.71193721805577	2.08851507440582e-08	8.30101735951799e-08	8.04506757214629
"AQR"	0.359262551728088	5.71428715721865	5.70284676874583	2.19476538382848e-08	8.70475626501598e-08	8.04230925779342
"MAGEA3"	-1.83904640740514	-3.1904048893168	-5.62832810843008	3.28854031223088e-08	1.27372690234357e-07	8.03920612797875
"C21orf45"	-0.389817491264966	4.03170278340635	-5.66357595137453	2.71749221855152e-08	1.06319290023902e-07	8.0391566895751
"MYCBPAP"	0.836722090106724	-1.56458930336071	5.58881108167792	4.06793312040359e-08	1.55765216476268e-07	8.03869128514348
"LOC220429"	0.502593792173813	-2.97027206461321	5.61749585260555	3.48638857280212e-08	1.34679578162834e-07	8.03236322102273
"IL27RA"	-0.712813460561487	4.67689220639188	-5.67832652190129	2.50830082200964e-08	9.86810116139314e-08	8.03072664704161
"RPL23AP82"	-0.350085380689161	2.50747799552025	-5.61776753172457	3.48128767607953e-08	1.34507875324739e-07	8.0283387177819
"PSMA5"	-0.300079487689552	6.52984628773135	-5.70724345517941	2.14273491565227e-08	8.50662442017567e-08	8.02774780130021
"RLN2"	0.941929314358287	-0.588773506337567	5.5800846971377	4.26285604496277e-08	1.62772977794341e-07	8.02747402449487
"ZNF217"	0.494875781715029	6.71335784613252	5.70863097287615	2.1265658811466e-08	8.44570459693654e-08	8.02677942344808
"ZXDA"	0.419132886124215	1.49253708624803	5.59811772601074	3.86960823022498e-08	1.48643129713026e-07	8.02632301263851
"PCDHB18"	0.666761930976492	-1.22694320287754	5.58181086622652	4.22359087085916e-08	1.61393916949643e-07	8.02531896671895
"ARPC5L"	-0.305344566723915	5.59848961370964	-5.69700073335318	2.26585716959439e-08	8.97282940580543e-08	8.02442313038811
"MMP1"	-1.93217012879403	2.61527244573735	-5.61085569252815	3.61334678068077e-08	1.39295265796797e-07	8.00369228713827
"SPTY2D1"	0.344100845786763	5.688499677937	5.69520487566754	2.28814285913845e-08	9.05408545747876e-08	8.00358531193311
"HTRA2"	-0.25721631750822	5.06882536843136	-5.6838074017674	2.4346389662633e-08	9.59671860168505e-08	8.00130068110386
"MAP2K5"	0.279159627799783	3.90159227283574	5.65472305696118	2.85110018049215e-08	1.11228172788334e-07	8.00097303303018
"SETD8"	-0.267255839849925	5.49862703211139	-5.68870722648446	2.37057315135958e-08	9.36218843691442e-08	7.98783400787315
"RGL2"	0.368584117918014	6.43234944233823	5.69933957189813	2.23715011667797e-08	8.86086061476334e-08	7.98693688508707
"SEMA7A"	-0.632648735746331	3.31622548723873	-5.63025589891894	3.25449438598146e-08	1.26125499824208e-07	7.98447095492385
"CKLF"	-0.303628948688056	4.2421544925136	-5.6592516134233	2.78197526537291e-08	1.0869692188948e-07	7.98118196944097
"UBAP2"	-0.322459814593761	5.80077280250894	-5.69134874288341	2.3367193003865e-08	9.23728968552245e-08	7.98044810622737
"NHLH2"	0.720447151166108	-4.16471241677961	5.63626933876349	3.15048326306509e-08	1.22187017359246e-07	7.97137691559443
"INSL3"	-0.695123505310191	-2.46260826705922	-5.5971548411566	3.88968278093196e-08	1.49386262067977e-07	7.97137625670812
"HSD3B7"	0.419158649680059	5.07308091695398	5.67912840162403	2.49738974794954e-08	9.8289474414885e-08	7.96978376672691
"MDM1"	0.36867123001511	3.59770780443956	5.63882903437865	3.10719810197066e-08	1.20599523454185e-07	7.96595512263068
"UPK1B"	-1.16304303969922	-3.74556872038598	-5.62821804796624	3.29049447175953e-08	1.27424305186139e-07	7.96582129536654
"HN1L"	0.344834843899484	7.64149346670298	5.69987955835638	2.23057279952434e-08	8.83993291379247e-08	7.96167869771121
"FAM177A1"	0.292627770262254	5.46936637818125	5.6824805354616	2.45227607063646e-08	9.66438133873857e-08	7.95248544521669
"RIPPLY2"	-0.736736299170569	-4.49442832543797	-5.64726266379391	2.96864017442171e-08	1.15593717408964e-07	7.95007888404799
"PAH"	1.29582381599937	-2.13654469738897	5.58029384420332	4.25807973341088e-08	1.62620887881253e-07	7.945598247157
"PER1"	0.683721708479333	5.12567311154845	5.67548724989102	2.54730890228763e-08	1.00081218485624e-07	7.94552593059305
"ZNF510"	0.36702184814594	3.87942870057429	5.64283314286012	3.04064626572815e-08	1.18128271922859e-07	7.94126911802984
"C1orf88"	0.845193935045034	2.166277381906	5.59574471267151	3.91926461205382e-08	1.50409666439003e-07	7.94054917491328
"LOC149134"	0.798014102603145	-1.13233625244576	5.56453128156198	4.63304338646043e-08	1.76251665366163e-07	7.93652093701668
"MRPS24"	-0.324511011037499	5.60264266867578	-5.68038123588492	2.48043505755244e-08	9.76972125165851e-08	7.93643973223144
"FOXI3"	-1.08384608766735	-3.18653718517136	-5.60716779209886	3.68579033692869e-08	1.41901197553756e-07	7.93343904883045
"CENPV"	-0.909747921423599	2.46314786642683	-5.59678554021941	3.89740894928393e-08	1.49654955739408e-07	7.93282793286817
"DHPS"	0.30940504136431	5.40702163886482	5.67782407488924	2.51516119702536e-08	9.89129478231669e-08	7.93282065949658
"SSU72"	-0.280452154046819	7.11218695808803	-5.6913152501758	2.33714558308399e-08	9.23728968552245e-08	7.9265045358203
"BTNL9"	1.11462718918217	2.00928298559443	5.58974104368884	4.04767911333209e-08	1.55047588756392e-07	7.92371304236705
"DLC1"	0.656284718017194	5.32530176370973	5.67402750986396	2.56759322791735e-08	1.00762306212737e-07	7.91936118554085
"WWTR1"	-0.550519811987724	4.97788008469403	-5.66519274335566	2.69375892198474e-08	1.0549140718168e-07	7.91930789424348
"AGBL4"	0.865608220110219	-1.9661064763489	5.57313120472176	4.42465515086396e-08	1.68637024071132e-07	7.91845362268065
"LHX2"	-1.15937849051106	-1.87352103215188	-5.57257534164596	4.43784424479417e-08	1.69108261826255e-07	7.90583122532345
"PHOX2B"	-0.457364897942675	-4.96654011047995	-5.65374995264567	2.86617068293486e-08	1.11773568900224e-07	7.90286152386286
"FADS6"	-1.07053562034802	-3.58805660618636	-5.61046157716981	3.62102198991909e-08	1.39564902830102e-07	7.89646918762017
"NICN1"	0.371374732740993	3.73152581368643	5.62926927913137	3.27187558890171e-08	1.26751174316088e-07	7.89404724971103
"UPF2"	-0.360506487739469	5.96255208223294	-5.67680157090047	2.52917887085499e-08	9.94451400678906e-08	7.893917986845
"TTC37"	0.477917443318316	6.09813031309825	5.67859248178602	2.5046768047268e-08	9.85573496616202e-08	7.89164141492737
"SERPINE1"	0.781351285603351	5.89613196373447	5.67534423191304	2.54928934212168e-08	1.00120652878997e-07	7.88589264488862
"DLX2"	1.37881447391048	-1.49892469194471	5.55904880124088	4.77084232796289e-08	1.81191253363407e-07	7.8848409127319
"MAGEA2"	-1.42079982565431	-3.87414417341243	-5.61657586866664	3.50371576404811e-08	1.35297941003485e-07	7.88408014661663
"SENP5"	-0.285797836016645	5.43297841432005	-5.66751124080676	2.66007701576674e-08	1.04291908395934e-07	7.88154958626281
"ADPRHL1"	0.548799262244745	2.20012421732181	5.58271680244446	4.20312457016169e-08	1.60641791224617e-07	7.87243430457414
"TDO2"	-1.17913513844035	1.06678956635949	-5.56002632925062	4.7459840829039e-08	1.80347395150348e-07	7.87019444357936
"MRGPRF"	0.772607235507015	2.3362716785318	5.58552713866319	4.14024741713047e-08	1.5847500429162e-07	7.86797260925349
"ITGA11"	0.780796788870785	5.27246629733195	5.66284130506905	2.7283434375409e-08	1.06723466538878e-07	7.8654890406745
"SLC30A9"	0.300319261615244	6.20385661653004	5.67393608552911	2.56886886758655e-08	1.0079307302276e-07	7.86219585450077
"FKBPL"	-0.365125714365288	3.36511016393218	-5.60884854793201	3.6526006616215e-08	1.40676246785464e-07	7.85920815146062
"RBPMS"	0.565862928325491	5.60898274314616	5.66662399630616	2.67291771255714e-08	1.04755278197542e-07	7.85791210588034
"TOR1B"	0.234704625489701	4.86867102790613	5.65310001123938	2.87627952126714e-08	1.1214645581114e-07	7.85538136095109
"OR7E156P"	-0.507867081383108	-4.94513511200219	-5.64395635178791	3.02222813977868e-08	1.1750179991201e-07	7.85504690740348
"SLC9A11"	-0.437084103797973	-4.6867078472024	-5.63376428776377	3.19341244138829e-08	1.23796311612905e-07	7.84917286849058
"SEC61A1"	-0.236797212223824	8.91566399060819	-5.67997605051439	2.48590615665992e-08	9.78750952903495e-08	7.8450488097453
"DEDD"	-0.270014754154284	5.85055225990357	-5.6663581426128	2.67677703385508e-08	1.0488647930249e-07	7.84467526223409
"PANX2"	-0.967889949606715	1.90448401273619	-5.56755600839305	4.55868410228685e-08	1.73648425828656e-07	7.84246089160212
"MRPL38"	-0.379315805643166	5.57489166622789	-5.6602338320352	2.76719925291922e-08	1.08181449054342e-07	7.83305279498416
"CCDC55"	0.29768974816425	5.22444909871169	5.65491922270309	2.84807151242461e-08	1.11131164971863e-07	7.8280090886985
"ZNF154"	0.740582236407909	0.786100662248022	5.55037774019542	4.9969609312774e-08	1.89288056267771e-07	7.82794586031646
"KDM6A"	0.420033667984968	5.33332337753742	5.65589774901834	2.83301044453365e-08	1.10564529075546e-07	7.82310929764657
"RMST"	0.676880889675273	-4.37498320652961	5.61318478878643	3.56831096637339e-08	1.37636769749052e-07	7.81644041390545
"GBP5"	-1.20332444010427	4.02926240326914	-5.61556930802029	3.52276958073158e-08	1.3598248761924e-07	7.81526215854267
"ZKSCAN1"	0.586955489675471	5.79238438945554	5.66034324830374	2.76555798669808e-08	1.08137906323283e-07	7.81257607142411
"PPA2"	0.286213544733087	5.71317290608799	5.65904268271096	2.78512821028215e-08	1.08799377741986e-07	7.81114281814051
"GNA15"	-0.594206538964534	3.65091110633914	-5.60737794223409	3.68162452936127e-08	1.41767438911411e-07	7.81112796004201
"EDNRB"	0.802289325917993	3.3510379035507	5.60089457093781	3.81227859488693e-08	1.4649582656753e-07	7.80339876587713
"IGFBP2"	0.967749275643488	6.06209148682847	5.65954719836404	2.7775205691593e-08	1.08543555448599e-07	7.79438355770716
"C1orf101"	0.62755723136478	-1.2384900928016	5.53685494474318	5.37054993137722e-08	2.02504403426824e-07	7.79414972919653
"TSPAN5"	0.791083306820877	2.04831742903739	5.56469585521094	4.62896736393657e-08	1.7612928717161e-07	7.79373190001598
"SERHL"	0.708353303161816	3.1537774243342	5.59291844530598	3.9792149138794e-08	1.52539051887512e-07	7.79327918489306
"MT1G"	-1.0777010104234	2.18234662356471	-5.56283638738751	4.67522476484626e-08	1.77757386691605e-07	7.79104983550482
"PCBP3"	-0.89184592868554	0.384138482091982	-5.53782629391863	5.3428330962675e-08	2.01607622504289e-07	7.79059367932962
"XPOT"	-0.406072122212988	6.83384175022164	-5.66243853338777	2.73431054044565e-08	1.06936475371378e-07	7.78160086146367
"TTC22"	-0.939419305140431	1.48448518319104	-5.54793558021427	5.0625053295641e-08	1.91593911318799e-07	7.77816828037531
"FILIP1L"	0.651289648298114	5.16923383154898	5.64419036216996	3.01840458497297e-08	1.17375402876576e-07	7.77643197700326
"CRIPT"	-0.28747166496078	4.40576580655398	-5.62481456107771	3.3514855637605e-08	1.29688194682246e-07	7.7755506756876
"FAT1"	-0.64049295334071	7.55551795999848	-5.66377987544755	2.71448758226001e-08	1.06222007871564e-07	7.77412407490812
"VANGL2"	-0.855738377593662	5.53490203143108	-5.6450770879219	3.00395883539497e-08	1.16857988775014e-07	7.76554692310589
"HSP90AB1"	-0.323662282748635	10.7590856487678	-5.66545658959233	2.68990506180094e-08	1.05360610760377e-07	7.76162722074671
"CCT3"	-0.348908674289279	8.84658379675927	-5.66392145155921	2.71240348942087e-08	1.06160717710228e-07	7.76091490994913
"BSPRY"	0.730715367943222	5.2761009762659	5.64302674476272	3.03746384995983e-08	1.18049377038913e-07	7.76067351883594
"CBLN1"	1.07905465638584	-1.69847680270691	5.53631682348399	5.38596502128217e-08	2.02936351592181e-07	7.75933518675943
"NAALADL2"	0.736575290026297	3.39136280429706	5.59349685166073	3.96687368225857e-08	1.52094403141917e-07	7.75906461644211
"TMEM91"	0.569027736340123	1.9658742826231	5.55502282450497	4.87456335534182e-08	1.84890699996045e-07	7.75538452378953
"RREB1"	0.403451311843265	5.67759215438814	5.64792357807296	2.9580397180436e-08	1.15224724034984e-07	7.75476548404313
"ZNF366"	0.852959206586655	0.388500877108565	5.53150938172427	5.52560254226095e-08	2.07739552024375e-07	7.75077041140576
"PHLDB3"	0.534853034622865	3.1129952207238	5.58303245655767	4.19601621837302e-08	1.60400015836034e-07	7.74991704054174
"SCN4A"	1.00133933613833	0.296669092356849	5.52914486225597	5.59556807622261e-08	2.101772464834e-07	7.74110276723585
"LRRK2"	0.771767605206829	3.01872856212133	5.57828753972606	4.3041133078794e-08	1.64225994648866e-07	7.73716411133573
"RNF40"	0.241884741326066	7.05230602393437	5.65444334026303	2.85542424390423e-08	1.11375670518038e-07	7.73189002143521
"LOC349196"	0.741626192335831	-2.24987869997999	5.54106416393358	5.25144359969158e-08	1.98341645610312e-07	7.72118846541098
"ZNF782"	0.395607863914885	1.85584890216874	5.54494342459154	5.14395143457891e-08	1.94389213567377e-07	7.71731346946059
"ACAD10"	0.284453735195555	4.60292816829288	5.62024117770591	3.43517679758826e-08	1.32776318867566e-07	7.71537599564703
"MICAL2"	0.49758944122302	6.437005124823	5.64742453964601	2.96604042003937e-08	1.15514427528927e-07	7.71270519940464
"ST6GALNAC1"	1.15169480691212	-0.900784710171981	5.51893087872623	5.90782365964609e-08	2.20894205446661e-07	7.7010829679048
"DNMT1"	-0.419002161227011	6.74206965769578	-5.64622656957999	2.9853326479498e-08	1.16199553095916e-07	7.69909015820168
"STMN3"	0.679328697860295	4.87988744041895	5.62345296849519	3.37619249337975e-08	1.30570311840744e-07	7.69791320423085
"ANO6"	0.420199133763852	6.67660762947134	5.64289890157855	3.03956496423322e-08	1.18108645435453e-07	7.68080102527327
"HLA-G"	-0.937187557975128	1.83144710965213	-5.53457868603205	5.43605045408555e-08	2.04597889405559e-07	7.67932328513838
"BEX4"	0.515969723678258	5.08712738299356	5.62362591295742	3.37304450894417e-08	1.30473180146914e-07	7.67645091885365
"CORO2B"	0.801281166041296	1.65877463208483	5.53268615161568	5.49110001340095e-08	2.06556039219693e-07	7.66900153404517
"LOC92973"	0.70043994970501	0.975456116323114	5.52104779740531	5.84174530365975e-08	2.18662808965362e-07	7.66598196871159
"C6orf145"	-0.528008868070339	5.1228645726568	-5.61983926695712	3.4426280990519e-08	1.33039243465906e-07	7.66471762794608
"LSM10"	-0.317402633531768	4.62446843823484	-5.6091852444683	3.64598701482575e-08	1.40447913925109e-07	7.66371088300327
"RUFY1"	0.259167581211382	5.96020554774655	5.63374245714966	3.19378904502538e-08	1.23796311612905e-07	7.66312838324243
"GUCA1A"	-0.715877339355974	-3.3645457056069	-5.55866923057968	4.78052879433018e-08	1.81491890393635e-07	7.66177531020979
"MDH2"	-0.299572716011964	7.68312042771059	-5.64252683369099	3.04568798820621e-08	1.18301723088699e-07	7.65936391386725
"FAM69A"	0.506397202202734	3.64229813214585	5.58060445276631	4.25099594301717e-08	1.62380599641876e-07	7.65355610126167
"PLIN1"	1.81837310059491	2.79215531242898	5.55545030264854	4.86344701458441e-08	1.84571505453527e-07	7.6439848590925
"AMTN"	-1.25909071858462	-3.30463664667626	-5.55318403377839	4.92266257993221e-08	1.86611511744065e-07	7.63687528427696
"PTP4A3"	-0.525383168812558	4.90954195356526	-5.60961959686328	3.63747235124574e-08	1.40146251969346e-07	7.63501428196447
"SNHG11"	0.381127875611486	3.07030101392	5.55875432423363	4.7783555816749e-08	1.81442985330463e-07	7.63260238581729
"ESRRG"	1.0801453912755	1.87384797370984	5.52917867855447	5.59456141468647e-08	2.101772464834e-07	7.62607907428805
"LARP4B"	-0.327593478385141	6.53929962287793	-5.63019593329999	3.25554822522297e-08	1.26142495114905e-07	7.621198794206
"CHST1"	0.837536984788658	2.93137653148612	5.55314311142779	4.92373826388338e-08	1.86617781748703e-07	7.6190603646525
"LANCL1"	0.364894998103787	6.24626970009816	5.6277101941611	3.29952623331481e-08	1.27725806852694e-07	7.61705212912799
"EXOSC6"	-0.282134276031645	3.89339797801995	-5.57902159351742	4.28721494658385e-08	1.63642140420621e-07	7.61674089767801
"HEG1"	0.539844995709982	6.39283772793203	5.62816741408473	3.29139387246963e-08	1.27435062850803e-07	7.6133195799981
"TNFRSF11A"	-0.696898530376802	2.17487858066518	-5.52863912626097	5.6106441260091e-08	2.10666328255151e-07	7.61144741567612
"ZKSCAN2"	0.33958196078708	3.42197959941057	5.56505626675817	4.62005317331652e-08	1.7582274012653e-07	7.61046592424749
"PPP1R3D"	0.382120153720349	4.10131726481119	5.58537147917305	4.14370599809142e-08	1.58577779852291e-07	7.60573273743062
"ESAM"	0.482689190833572	4.89761923591393	5.60371471305048	3.75490132036526e-08	1.44453428352051e-07	7.59243049753498
"TMEM59L"	0.905502004365219	-0.383098888491591	5.49528312929678	6.69719088703934e-08	2.49226920267187e-07	7.59172070545003
"ISCA2"	0.276996273343899	3.84413419805986	5.57337720225352	4.41883048940716e-08	1.68446344111819e-07	7.58555782117961
